Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
chipseq,exponential,0.1,40,113,TEXTDISTANCE,546.54,0, 3, 0, 4, 0, 10, 0, 1, 0, 18, 0, 6, 3, 9, 3, 3, 6, 3, 5, 7, 4, 0, 4, 2, 3, 0, 4,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=10; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=18; m5.large=0; m5.xlarge=6; m5a.2xlarge=3; m5a.large=9; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=6; m5zn.xlarge=3; r5.2xlarge=5; r5.large=7; r5.xlarge=4; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=4}
chipseq,exponential,0.1,40,113,CRITICALPATH,401.29999999999995,0, 4, 0, 5, 0, 8, 0, 2, 1, 5, 0, 3, 0, 7, 1, 5, 12, 5, 2, 17, 2, 0, 3, 1, 3, 6, 6,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=8; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=12; m5zn.xlarge=5; r5.2xlarge=2; r5.large=17; r5.xlarge=2; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=6; z1d.xlarge=6}
chipseq,exponential,0.1,40,113,CRITICALPATHREVERSE,464.09,0, 4, 0, 6, 0, 10, 0, 1, 0, 4, 0, 2, 0, 3, 1, 4, 15, 4, 1, 14, 1, 0, 2, 1, 4, 12, 9,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=0; d3.xlarge=10; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=15; m5zn.xlarge=4; r5.2xlarge=1; r5.large=14; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=12; z1d.xlarge=9}
chipseq,exponential,0.1,40,113,RESHIV2,401.02,0, 4, 0, 5, 0, 8, 0, 1, 1, 5, 0, 2, 0, 3, 1, 5, 11, 5, 1, 23, 2, 0, 3, 0, 3, 10, 5,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=8; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=5; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=11; m5zn.xlarge=5; r5.2xlarge=1; r5.large=23; r5.xlarge=2; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=5}
chipseq,exponential,0.1,40,113,RESHIV3,402.12,0, 4, 0, 5, 0, 9, 0, 1, 1, 4, 0, 2, 0, 3, 1, 5, 12, 5, 1, 24, 2, 0, 3, 0, 3, 7, 6,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=9; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=12; m5zn.xlarge=5; r5.2xlarge=1; r5.large=24; r5.xlarge=2; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=7; z1d.xlarge=6}
chipseq,exponential,0.1,40,113,RESHIMAX,531.9499999999999,0, 4, 0, 5, 0, 13, 0, 2, 1, 4, 0, 2, 0, 3, 0, 6, 8, 5, 2, 20, 2, 0, 2, 4, 3, 6, 6,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=13; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=8; m5zn.xlarge=5; r5.2xlarge=2; r5.large=20; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=3; z1d.large=6; z1d.xlarge=6}
chipseq,exponential,0.1,40,113,RESHIFCFS,457.5799999999999,0, 4, 0, 6, 0, 10, 0, 1, 1, 3, 0, 3, 0, 3, 0, 5, 17, 5, 1, 14, 1, 0, 2, 2, 3, 10, 7,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=0; d3.xlarge=10; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=17; m5zn.xlarge=5; r5.2xlarge=1; r5.large=14; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=7}
chipseq,exponential,0.1,40,114,MINMIN,535.52,0, 3, 0, 4, 0, 10, 0, 2, 0, 6, 0, 2, 2, 6, 0, 6, 14, 4, 2, 10, 1, 0, 2, 2, 4, 10, 8,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=10; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=14; m5zn.xlarge=4; r5.2xlarge=2; r5.large=10; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=10; z1d.xlarge=8}
chipseq,exponential,0.1,40,114,MAXMIN,349.03999999999996,0, 5, 12, 9, 0, 1, 0, 0, 9, 5, 3, 5, 2, 1, 0, 4, 5, 7, 4, 0, 3, 0, 3, 0, 3, 10, 7,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=12; c5a.xlarge=9; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=9; m5.2xlarge=5; m5.large=3; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=5; m5zn.xlarge=7; r5.2xlarge=4; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=7}
chipseq,exponential,0.1,40,114,MCT,355.96,0, 5, 12, 12, 0, 2, 1, 0, 5, 4, 5, 5, 1, 2, 0, 6, 6, 7, 2, 0, 2, 0, 2, 0, 2, 12, 5,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=12; c5a.xlarge=12; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=5; m5.2xlarge=4; m5.large=5; m5.xlarge=5; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=6; m5zn.xlarge=7; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=12; z1d.xlarge=5}
chipseq,exponential,0.1,40,114,ROUNDROBIN,550.15,0, 2, 14, 7, 0, 1, 1, 0, 10, 11, 1, 1, 2, 1, 0, 5, 3, 5, 6, 0, 6, 0, 2, 0, 3, 15, 2,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=14; c5a.xlarge=7; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=10; m5.2xlarge=11; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=3; m5zn.xlarge=5; r5.2xlarge=6; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=15; z1d.xlarge=2}
chipseq,exponential,0.1,40,114,STATIC,369.5799999999999,0, 13, 10, 15, 0, 2, 0, 0, 6, 3, 2, 3, 3, 2, 0, 4, 6, 5, 2, 0, 2, 0, 4, 0, 1, 9, 6,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=10; c5a.xlarge=15; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=6; m5.2xlarge=3; m5.large=2; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=5; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=9; z1d.xlarge=6}
chipseq,exponential,0.1,40,114,NOML,336.04999999999995,0, 8, 14, 15, 0, 2, 1, 0, 1, 7, 2, 6, 6, 3, 0, 3, 2, 6, 4, 0, 2, 0, 5, 0, 1, 6, 4,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=14; c5a.xlarge=15; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=7; m5.large=2; m5.xlarge=6; m5a.2xlarge=6; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=6; r5.2xlarge=4; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=6; z1d.xlarge=4}
chipseq,exponential,0.1,40,114,TEXTDISTANCE,353.64,0, 6, 7, 9, 0, 2, 1, 0, 5, 12, 11, 8, 4, 2, 0, 3, 2, 7, 4, 0, 3, 0, 4, 0, 2, 2, 4,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=7; c5a.xlarge=9; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=5; m5.2xlarge=12; m5.large=11; m5.xlarge=8; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=7; r5.2xlarge=4; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=4}
chipseq,exponential,0.1,40,114,CRITICALPATH,449.15,0, 6, 13, 14, 0, 2, 1, 0, 5, 3, 6, 6, 2, 1, 0, 4, 5, 6, 4, 0, 2, 0, 4, 0, 3, 7, 4,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=13; c5a.xlarge=14; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=5; m5.2xlarge=3; m5.large=6; m5.xlarge=6; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=5; m5zn.xlarge=6; r5.2xlarge=4; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=7; z1d.xlarge=4}
chipseq,exponential,0.1,40,114,CRITICALPATHREVERSE,461.54999999999995,0, 5, 12, 13, 0, 2, 1, 0, 1, 3, 5, 2, 2, 1, 0, 4, 8, 10, 2, 0, 1, 0, 3, 0, 4, 14, 5,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=12; c5a.xlarge=13; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=5; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=8; m5zn.xlarge=10; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=14; z1d.xlarge=5}
chipseq,exponential,0.1,40,114,RESHIV2,335.22999999999996,0, 7, 14, 15, 0, 2, 1, 0, 3, 3, 6, 4, 0, 1, 0, 4, 8, 6, 2, 0, 2, 0, 2, 0, 2, 12, 4,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=14; c5a.xlarge=15; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=3; m5.large=6; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=8; m5zn.xlarge=6; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=12; z1d.xlarge=4}
chipseq,exponential,0.1,40,114,RESHIV3,335.22999999999996,0, 8, 14, 15, 0, 2, 1, 0, 3, 3, 6, 4, 0, 1, 0, 4, 6, 6, 2, 0, 2, 0, 2, 0, 3, 12, 4,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=14; c5a.xlarge=15; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=3; m5.large=6; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=6; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=12; z1d.xlarge=4}
chipseq,exponential,0.1,40,114,RESHIMAX,348.50999999999993,0, 7, 12, 13, 0, 2, 1, 0, 5, 4, 6, 5, 0, 2, 0, 4, 6, 6, 2, 0, 1, 0, 4, 0, 2, 9, 7,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=12; c5a.xlarge=13; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=5; m5.2xlarge=4; m5.large=6; m5.xlarge=5; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=6; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=9; z1d.xlarge=7}
chipseq,exponential,0.1,40,114,RESHIFCFS,456.15999999999997,0, 6, 13, 16, 0, 1, 1, 0, 3, 3, 3, 4, 0, 1, 0, 4, 11, 6, 2, 0, 1, 0, 2, 0, 3, 14, 4,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=13; c5a.xlarge=16; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=11; m5zn.xlarge=6; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=14; z1d.xlarge=4}
chipseq,exponential,0.1,40,115,MINMIN,344.23999999999995,0, 8, 11, 12, 0, 1, 2, 0, 4, 5, 3, 2, 1, 1, 0, 4, 7, 11, 2, 0, 1, 0, 3, 0, 3, 11, 6,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=11; c5a.xlarge=12; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=0; i3.xlarge=4; m5.2xlarge=5; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=11; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=11; z1d.xlarge=6}
chipseq,exponential,0.1,40,115,MAXMIN,525.13,0, 5, 4, 7, 0, 4, 3, 2, 2, 9, 3, 0, 2, 4, 3, 0, 7, 0, 6, 0, 4, 0, 8, 0, 5, 8, 12,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=4; c5a.xlarge=7; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=9; m5.large=3; m5.xlarge=0; m5a.2xlarge=2; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=0; r5.2xlarge=6; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=8; z1d.xlarge=12}
chipseq,exponential,0.1,40,115,MCT,457.82,0, 6, 5, 8, 0, 2, 1, 2, 1, 10, 3, 0, 0, 2, 4, 0, 11, 0, 4, 0, 2, 0, 5, 0, 5, 11, 16,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=5; c5a.xlarge=8; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=10; m5.large=3; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=0; r5.2xlarge=4; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=11; z1d.xlarge=16}
chipseq,exponential,0.1,40,115,ROUNDROBIN,725.02,0, 0, 0, 2, 0, 4, 8, 4, 3, 6, 2, 0, 4, 3, 13, 0, 14, 0, 6, 0, 9, 1, 7, 0, 4, 2, 6,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=8; i3.large=4; i3.xlarge=3; m5.2xlarge=6; m5.large=2; m5.xlarge=0; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=13; m5zn.2xlarge=0; m5zn.large=14; m5zn.xlarge=0; r5.2xlarge=6; r5.large=0; r5.xlarge=9; r5a.2xlarge=1; r5a.large=7; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=2; z1d.xlarge=6}
chipseq,exponential,0.1,40,115,STATIC,406.27,0, 7, 4, 9, 0, 2, 0, 2, 1, 7, 1, 0, 2, 3, 3, 0, 11, 0, 7, 0, 4, 0, 6, 0, 1, 15, 13,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=4; c5a.xlarge=9; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=7; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=0; r5.2xlarge=7; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=15; z1d.xlarge=13}
chipseq,exponential,0.1,40,115,NOML,405.59999999999997,0, 7, 5, 10, 0, 1, 0, 0, 0, 13, 1, 0, 6, 2, 10, 0, 6, 0, 8, 0, 1, 1, 6, 0, 4, 7, 10,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=13; m5.large=1; m5.xlarge=0; m5a.2xlarge=6; m5a.large=2; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=6; m5zn.xlarge=0; r5.2xlarge=8; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=7; z1d.xlarge=10}
chipseq,exponential,0.1,40,115,TEXTDISTANCE,509.53999999999985,0, 3, 3, 5, 0, 3, 2, 1, 3, 17, 8, 0, 3, 4, 8, 0, 6, 0, 8, 0, 3, 1, 7, 0, 3, 0, 10,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=17; m5.large=8; m5.xlarge=0; m5a.2xlarge=3; m5a.large=4; m5a.xlarge=8; m5zn.2xlarge=0; m5zn.large=6; m5zn.xlarge=0; r5.2xlarge=8; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=7; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=10}
chipseq,exponential,0.1,40,115,CRITICALPATH,402.11999999999995,0, 4, 5, 10, 0, 2, 3, 1, 2, 8, 1, 0, 0, 7, 6, 0, 12, 0, 7, 0, 2, 0, 8, 0, 3, 5, 12,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=2; m5.2xlarge=8; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=0; r5.2xlarge=7; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=5; z1d.xlarge=12}
chipseq,exponential,0.1,40,115,CRITICALPATHREVERSE,537.65,0, 3, 4, 10, 0, 2, 1, 1, 0, 6, 3, 0, 1, 3, 4, 0, 15, 0, 7, 0, 2, 0, 6, 0, 3, 12, 15,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=10; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=6; m5.large=3; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=15; m5zn.xlarge=0; r5.2xlarge=7; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=12; z1d.xlarge=15}
chipseq,exponential,0.1,40,115,RESHIV2,400.85999999999996,0, 4, 5, 10, 0, 4, 3, 2, 2, 9, 4, 0, 0, 4, 4, 0, 11, 0, 6, 0, 3, 0, 5, 0, 3, 9, 10,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=9; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=0; r5.2xlarge=6; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=9; z1d.xlarge=10}
chipseq,exponential,0.1,40,115,RESHIV3,400.85999999999996,0, 4, 5, 10, 0, 4, 2, 1, 2, 9, 4, 0, 0, 7, 4, 0, 11, 0, 5, 0, 3, 0, 5, 0, 3, 9, 10,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=9; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=0; r5.2xlarge=5; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=9; z1d.xlarge=10}
chipseq,exponential,0.1,40,115,RESHIMAX,498.67999999999995,0, 4, 4, 9, 0, 3, 1, 3, 2, 8, 5, 0, 0, 4, 4, 0, 8, 0, 5, 0, 3, 0, 9, 0, 6, 6, 14,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=9; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=8; m5.large=5; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=0; r5.2xlarge=5; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=6; z1d.xlarge=14}
chipseq,exponential,0.1,40,115,RESHIFCFS,458.3499999999999,0, 4, 5, 11, 0, 2, 1, 1, 1, 7, 4, 0, 0, 4, 4, 0, 17, 0, 3, 0, 2, 0, 5, 0, 3, 11, 13,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=5; c5a.xlarge=11; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=7; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=17; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=11; z1d.xlarge=13}
chipseq,exponential,0.1,40,116,MINMIN,461.38999999999993,0, 5, 4, 10, 0, 2, 2, 1, 1, 8, 2, 0, 0, 5, 3, 0, 13, 0, 6, 0, 2, 0, 4, 0, 5, 11, 14,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=4; c5a.xlarge=10; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=8; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=0; r5.2xlarge=6; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=11; z1d.xlarge=14}
chipseq,exponential,0.1,40,116,MAXMIN,448.66999999999996,8, 6, 11, 13, 0, 2, 2, 7, 2, 1, 0, 2, 1, 2, 2, 8, 12, 3, 1, 2, 2, 1, 0, 0, 3, 7, 0,{c5.2xlarge=8; c5.xlarge=6; c5a.2xlarge=11; c5a.xlarge=13; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=2; i3.large=7; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=8; m5zn.large=12; m5zn.xlarge=3; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=7; z1d.xlarge=0}
