Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.15,40,0,MINMIN,354.73999999999995,0, 8, 13, 11, 7, 4, 1, 1, 0, 3, 3, 6, 1, 0, 2, 16, 0, 7, 0, 2, 4, 0, 3, 2, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=13; c5a.xlarge=11; d3.2xlarge=7; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=3; m5.xlarge=6; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=16; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.15,40,28,STATIC,349.2899999999999,8, 9, 11, 0, 0, 4, 0, 2, 4, 3, 1, 2, 1, 9, 1, 5, 18, 0, 2, 0, 4, 0, 7, 2, 3, 0, 2,{c5.2xlarge=8; c5.xlarge=9; c5a.2xlarge=11; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=4; m5.2xlarge=3; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=9; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=18; m5zn.xlarge=0; r5.2xlarge=2; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.15,40,28,NOML,531.4099999999999,11, 7, 12, 0, 0, 1, 0, 3, 1, 2, 2, 2, 3, 11, 4, 2, 7, 0, 2, 0, 4, 3, 12, 2, 3, 0, 4,{c5.2xlarge=11; c5.xlarge=7; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=11; m5a.xlarge=4; m5zn.2xlarge=2; m5zn.large=7; m5zn.xlarge=0; r5.2xlarge=2; r5.large=0; r5.xlarge=4; r5a.2xlarge=3; r5a.large=12; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.15,40,28,CUSTOMCLUSTERNOML,703.5999999999999,8, 3, 12, 0, 0, 4, 0, 4, 8, 3, 4, 1, 3, 9, 1, 4, 10, 0, 4, 0, 4, 2, 5, 3, 4, 0, 2,{c5.2xlarge=8; c5.xlarge=3; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=4; i3.xlarge=8; m5.2xlarge=3; m5.large=4; m5.xlarge=1; m5a.2xlarge=3; m5a.large=9; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=4; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.15,40,28,TEXTDISTANCE,353.78999999999996,11, 6, 9, 0, 0, 6, 0, 1, 5, 4, 3, 4, 2, 10, 1, 5, 8, 0, 3, 0, 6, 3, 4, 3, 2, 0, 2,{c5.2xlarge=11; c5.xlarge=6; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=0; i3.large=1; i3.xlarge=5; m5.2xlarge=4; m5.large=3; m5.xlarge=4; m5a.2xlarge=2; m5a.large=10; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=8; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=6; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.15,40,28,CRITICALPATH,704.0999999999999,8, 3, 12, 0, 0, 4, 0, 3, 6, 3, 1, 2, 1, 14, 2, 3, 10, 0, 3, 0, 5, 3, 7, 4, 2, 0, 2,{c5.2xlarge=8; c5.xlarge=3; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=3; i3.xlarge=6; m5.2xlarge=3; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=14; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=5; r5a.2xlarge=3; r5a.large=7; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.15,40,28,CRITICALPATHREVERSE,561.39,10, 5, 13, 0, 0, 5, 0, 1, 4, 3, 2, 3, 2, 7, 2, 5, 17, 0, 3, 0, 4, 0, 5, 0, 3, 0, 4,{c5.2xlarge=10; c5.xlarge=5; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=7; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=17; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.15,40,28,RESHIV2,531.52,8, 4, 12, 0, 0, 6, 0, 3, 6, 3, 4, 3, 2, 7, 2, 3, 14, 0, 2, 0, 6, 0, 6, 2, 3, 0, 2,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=0; i3.large=3; i3.xlarge=6; m5.2xlarge=3; m5.large=4; m5.xlarge=3; m5a.2xlarge=2; m5a.large=7; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=14; m5zn.xlarge=0; r5.2xlarge=2; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.15,40,28,RESHIV3,558.75,8, 6, 13, 0, 0, 6, 0, 4, 6, 3, 5, 3, 0, 6, 0, 3, 12, 0, 3, 0, 4, 2, 7, 3, 2, 0, 2,{c5.2xlarge=8; c5.xlarge=6; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=0; i3.large=4; i3.xlarge=6; m5.2xlarge=3; m5.large=5; m5.xlarge=3; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=12; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.15,40,28,RESHIMAX,531.9599999999999,8, 8, 10, 0, 0, 7, 0, 3, 6, 3, 2, 3, 2, 7, 1, 3, 11, 0, 3, 0, 6, 3, 3, 3, 4, 0, 2,{c5.2xlarge=8; c5.xlarge=8; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=0; i3.large=3; i3.xlarge=6; m5.2xlarge=3; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=7; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=11; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=6; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.15,40,28,RESHIFCFS,417.25999999999993,9, 5, 10, 0, 0, 6, 0, 1, 7, 3, 2, 3, 2, 6, 3, 5, 18, 0, 2, 0, 3, 1, 3, 3, 2, 0, 4,{c5.2xlarge=9; c5.xlarge=5; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=0; i3.large=1; i3.xlarge=7; m5.2xlarge=3; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=3; m5zn.2xlarge=5; m5zn.large=18; m5zn.xlarge=0; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.15,40,29,MINMIN,537.9599999999999,5, 5, 8, 9, 1, 0, 1, 1, 0, 6, 0, 8, 1, 1, 0, 11, 0, 10, 2, 4, 2, 0, 3, 1, 0, 17, 2,{c5.2xlarge=5; c5.xlarge=5; c5a.2xlarge=8; c5a.xlarge=9; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=8; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=17; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
chipseq,normal,0.15,40,29,MAXMIN,475.01,5, 3, 4, 6, 3, 0, 0, 2, 0, 7, 0, 13, 2, 2, 0, 8, 0, 9, 2, 5, 2, 1, 7, 2, 0, 11, 4,{c5.2xlarge=5; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=6; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=7; m5.large=0; m5.xlarge=13; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=2; r5.large=5; r5.xlarge=2; r5a.2xlarge=1; r5a.large=7; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
chipseq,normal,0.15,40,29,MCT,455.28999999999996,5, 4, 7, 9, 2, 0, 0, 1, 0, 6, 0, 9, 2, 1, 0, 10, 0, 13, 2, 5, 4, 0, 3, 1, 0, 11, 3,{c5.2xlarge=5; c5.xlarge=4; c5a.2xlarge=7; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=9; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=2; r5.large=5; r5.xlarge=4; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
chipseq,normal,0.15,40,29,ROUNDROBIN,575.55,0, 2, 7, 2, 1, 0, 2, 3, 0, 15, 0, 14, 3, 0, 0, 8, 0, 6, 2, 5, 2, 10, 9, 1, 0, 4, 2,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=7; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=15; m5.large=0; m5.xlarge=14; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=2; r5.large=5; r5.xlarge=2; r5a.2xlarge=10; r5a.large=9; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
chipseq,normal,0.15,40,29,STATIC,374.2299999999999,4, 8, 5, 11, 2, 0, 0, 1, 0, 7, 0, 10, 2, 1, 0, 17, 0, 7, 1, 3, 1, 0, 3, 1, 0, 11, 3,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=5; c5a.xlarge=11; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=7; m5.large=0; m5.xlarge=10; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=17; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
chipseq,normal,0.15,40,29,NOML,488.65999999999997,6, 5, 8, 8, 2, 0, 1, 1, 0, 9, 0, 13, 6, 1, 0, 5, 0, 3, 3, 4, 2, 2, 6, 3, 0, 8, 2,{c5.2xlarge=6; c5.xlarge=5; c5a.2xlarge=8; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=9; m5.large=0; m5.xlarge=13; m5a.2xlarge=6; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=3; r5.large=4; r5.xlarge=2; r5a.2xlarge=2; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
chipseq,normal,0.15,40,29,CUSTOMCLUSTERNOML,450.15999999999997,4, 2, 8, 6, 4, 0, 1, 1, 0, 8, 0, 9, 1, 2, 0, 10, 0, 7, 4, 6, 2, 5, 1, 3, 0, 12, 2,{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=8; c5a.xlarge=6; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=9; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=4; r5.large=6; r5.xlarge=2; r5a.2xlarge=5; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
chipseq,normal,0.15,40,29,TEXTDISTANCE,353.9199999999999,5, 3, 6, 7, 1, 0, 2, 2, 0, 9, 0, 22, 3, 2, 0, 4, 0, 6, 2, 2, 3, 4, 6, 2, 0, 5, 2,{c5.2xlarge=5; c5.xlarge=3; c5a.2xlarge=6; c5a.xlarge=7; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=9; m5.large=0; m5.xlarge=22; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=2; r5.large=2; r5.xlarge=3; r5a.2xlarge=4; r5a.large=6; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
chipseq,normal,0.15,40,29,CRITICALPATH,525.84,4, 3, 8, 11, 2, 0, 3, 4, 0, 8, 0, 11, 1, 3, 0, 7, 0, 6, 3, 5, 2, 3, 5, 1, 0, 6, 2,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=11; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=11; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=3; r5.large=5; r5.xlarge=2; r5a.2xlarge=3; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
