Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
chipseq,exponential,0.0,40,0,MINMIN,353.14,0, 9, 13, 12, 6, 4, 1, 1, 0, 4, 3, 6, 0, 0, 2, 14, 0, 7, 0, 2, 4, 1, 3, 2, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=13; c5a.xlarge=12; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4}
chipseq,exponential,0.0,40,42,ROUNDROBIN,805.76,4, 3, 5, 14, 6, 2, 0, 2, 12, 6, 2, 0, 3, 0, 1, 0, 0, 15, 6, 1, 0, 0, 0, 6, 0, 1, 9,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=14; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=12; m5.2xlarge=6; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=15; r5.2xlarge=6; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=9}
chipseq,exponential,0.0,40,42,STATIC,350.2799999999999,24, 3, 7, 19, 4, 5, 0, 2, 3, 4, 1, 0, 1, 0, 1, 0, 0, 12, 2, 1, 0, 0, 0, 2, 0, 2, 5,{c5.2xlarge=24; c5.xlarge=3; c5a.2xlarge=7; c5a.xlarge=19; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=12; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=5}
chipseq,exponential,0.0,40,42,NOML,487.69999999999993,11, 2, 6, 20, 4, 5, 0, 3, 2, 9, 1, 0, 6, 0, 3, 0, 0, 8, 3, 2, 0, 2, 0, 7, 0, 2, 2,{c5.2xlarge=11; c5.xlarge=2; c5a.2xlarge=6; c5a.xlarge=20; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=0; i3.large=3; i3.xlarge=2; m5.2xlarge=9; m5.large=1; m5.xlarge=0; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.0,40,42,CUSTOMCLUSTERNOML,395.3399999999999,12, 2, 8, 15, 6, 6, 0, 2, 3, 5, 4, 0, 3, 0, 2, 0, 0, 11, 6, 3, 0, 2, 0, 1, 0, 4, 3,{c5.2xlarge=12; c5.xlarge=2; c5a.2xlarge=8; c5a.xlarge=15; d3.2xlarge=6; d3.xlarge=6; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=5; m5.large=4; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=6; r5.large=3; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=3}
chipseq,exponential,0.0,40,42,TEXTDISTANCE,350.01,14, 3, 3, 12, 4, 7, 0, 2, 2, 12, 4, 0, 3, 0, 2, 0, 0, 11, 5, 3, 0, 3, 0, 3, 0, 3, 2,{c5.2xlarge=14; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=12; d3.2xlarge=4; d3.xlarge=7; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=12; m5.large=4; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=5; r5.large=3; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.0,40,42,CRITICALPATH,396.0299999999999,10, 1, 6, 22, 4, 6, 0, 3, 6, 5, 2, 0, 3, 0, 2, 0, 0, 9, 6, 4, 0, 2, 0, 1, 0, 2, 4,{c5.2xlarge=10; c5.xlarge=1; c5a.2xlarge=6; c5a.xlarge=22; d3.2xlarge=4; d3.xlarge=6; i3.2xlarge=0; i3.large=3; i3.xlarge=6; m5.2xlarge=5; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=6; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=4}
chipseq,exponential,0.0,40,42,CRITICALPATHREVERSE,410.17999999999995,11, 2, 8, 24, 2, 6, 0, 1, 1, 4, 2, 0, 3, 0, 2, 0, 0, 17, 3, 1, 0, 0, 0, 3, 0, 4, 4,{c5.2xlarge=11; c5.xlarge=2; c5a.2xlarge=8; c5a.xlarge=24; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=17; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
chipseq,exponential,0.0,40,42,RESHIV2,396.31,11, 4, 10, 22, 4, 5, 0, 1, 4, 4, 2, 0, 2, 0, 2, 0, 0, 10, 2, 3, 0, 1, 0, 2, 0, 5, 4,{c5.2xlarge=11; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=22; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=4; m5.large=2; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=2; r5.large=3; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=4}
chipseq,exponential,0.0,40,42,RESHIV3,473.36999999999995,12, 4, 9, 22, 3, 7, 0, 1, 3, 4, 2, 0, 1, 0, 1, 0, 0, 11, 4, 1, 0, 1, 0, 3, 0, 5, 4,{c5.2xlarge=12; c5.xlarge=4; c5a.2xlarge=9; c5a.xlarge=22; d3.2xlarge=3; d3.xlarge=7; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=4; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=4; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=4}
chipseq,exponential,0.0,40,42,RESHIMAX,334.99999999999994,12, 4, 5, 25, 2, 5, 0, 2, 6, 4, 3, 0, 2, 0, 1, 0, 0, 7, 3, 3, 0, 3, 0, 6, 0, 2, 3,{c5.2xlarge=12; c5.xlarge=4; c5a.2xlarge=5; c5a.xlarge=25; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=0; i3.large=2; i3.xlarge=6; m5.2xlarge=4; m5.large=3; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=3; r5.large=3; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.0,40,42,RESHIFCFS,403.94999999999993,12, 4, 7, 23, 2, 5, 0, 2, 6, 5, 1, 0, 0, 0, 1, 0, 0, 13, 3, 3, 0, 2, 0, 5, 0, 3, 1,{c5.2xlarge=12; c5.xlarge=4; c5a.2xlarge=7; c5a.xlarge=23; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=0; i3.large=2; i3.xlarge=6; m5.2xlarge=5; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=3; r5.large=3; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
chipseq,exponential,0.0,40,43,MINMIN,394.7699999999999,16, 2, 4, 24, 2, 5, 0, 1, 2, 3, 2, 0, 2, 0, 1, 0, 0, 20, 2, 2, 0, 0, 0, 3, 0, 4, 3,{c5.2xlarge=16; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=24; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=20; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=3}
chipseq,exponential,0.0,40,43,MAXMIN,488.5999999999999,16, 5, 9, 0, 2, 0, 0, 9, 3, 2, 2, 0, 1, 3, 0, 0, 8, 14, 3, 5, 4, 1, 0, 5, 4, 2, 0,{c5.2xlarge=16; c5.xlarge=5; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=9; i3.xlarge=3; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=14; r5.2xlarge=3; r5.large=5; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=2; z1d.xlarge=0}
chipseq,exponential,0.0,40,43,MCT,407.88,20, 5, 7, 0, 2, 0, 0, 5, 2, 2, 1, 0, 0, 2, 3, 0, 17, 15, 1, 3, 4, 0, 0, 1, 4, 4, 0,{c5.2xlarge=20; c5.xlarge=5; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=17; m5zn.xlarge=15; r5.2xlarge=1; r5.large=3; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=0}
chipseq,exponential,0.0,40,43,ROUNDROBIN,410.37,16, 11, 6, 0, 2, 0, 0, 9, 5, 2, 1, 0, 2, 2, 1, 0, 7, 15, 1, 4, 4, 1, 0, 1, 6, 2, 0,{c5.2xlarge=16; c5.xlarge=11; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=9; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=15; r5.2xlarge=1; r5.large=4; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=6; z1d.large=2; z1d.xlarge=0}
chipseq,exponential,0.0,40,43,STATIC,333.3699999999999,17, 7, 10, 0, 2, 0, 0, 4, 1, 2, 1, 0, 1, 3, 1, 0, 24, 12, 1, 2, 4, 1, 0, 1, 2, 2, 0,{c5.2xlarge=17; c5.xlarge=7; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=24; m5zn.xlarge=12; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=0}
chipseq,exponential,0.0,40,43,NOML,584.6199999999999,18, 3, 8, 0, 2, 0, 0, 6, 3, 6, 1, 0, 2, 6, 6, 0, 7, 7, 4, 4, 4, 2, 0, 4, 2, 3, 0,{c5.2xlarge=18; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=6; i3.xlarge=3; m5.2xlarge=6; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=7; r5.2xlarge=4; r5.large=4; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=0}
chipseq,exponential,0.0,40,43,CUSTOMCLUSTERNOML,451.22999999999996,16, 4, 7, 0, 4, 0, 0, 7, 4, 4, 1, 0, 2, 4, 3, 0, 10, 10, 4, 2, 3, 2, 0, 3, 4, 4, 0,{c5.2xlarge=16; c5.xlarge=4; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=7; i3.xlarge=4; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=10; r5.2xlarge=4; r5.large=2; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=0}
chipseq,exponential,0.0,40,43,TEXTDISTANCE,339.34,19, 8, 5, 0, 1, 0, 0, 4, 1, 8, 3, 0, 2, 4, 3, 0, 9, 12, 2, 3, 6, 2, 0, 2, 2, 2, 0,{c5.2xlarge=19; c5.xlarge=8; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=1; m5.2xlarge=8; m5.large=3; m5.xlarge=0; m5a.2xlarge=2; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=12; r5.2xlarge=2; r5.large=3; r5.xlarge=6; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=0}
chipseq,exponential,0.0,40,43,CRITICALPATH,397.56,16, 6, 8, 0, 1, 0, 0, 9, 5, 2, 2, 0, 1, 6, 2, 0, 9, 12, 2, 6, 3, 2, 0, 2, 2, 2, 0,{c5.2xlarge=16; c5.xlarge=6; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=9; i3.xlarge=5; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=6; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=12; r5.2xlarge=2; r5.large=6; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=0}
chipseq,exponential,0.0,40,43,CRITICALPATHREVERSE,487.61999999999995,14, 4, 9, 0, 3, 0, 0, 3, 2, 3, 2, 0, 2, 3, 2, 0, 15, 19, 2, 3, 4, 0, 0, 1, 3, 4, 0,{c5.2xlarge=14; c5.xlarge=4; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=15; m5zn.xlarge=19; r5.2xlarge=2; r5.large=3; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=0}
chipseq,exponential,0.0,40,43,RESHIV2,403.68999999999994,16, 9, 8, 0, 1, 0, 0, 4, 2, 3, 3, 0, 2, 2, 1, 0, 14, 11, 2, 4, 5, 0, 0, 3, 4, 4, 0,{c5.2xlarge=16; c5.xlarge=9; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=3; m5.large=3; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=14; m5zn.xlarge=11; r5.2xlarge=2; r5.large=4; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=0}
chipseq,exponential,0.0,40,43,RESHIV3,403.56999999999994,17, 8, 8, 0, 2, 0, 0, 4, 3, 4, 4, 0, 1, 4, 0, 0, 10, 13, 1, 6, 2, 2, 0, 2, 3, 4, 0,{c5.2xlarge=17; c5.xlarge=8; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=4; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=13; r5.2xlarge=1; r5.large=6; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=0}
chipseq,exponential,0.0,40,43,RESHIMAX,324.35999999999996,18, 6, 8, 0, 3, 0, 0, 8, 3, 3, 3, 0, 0, 4, 2, 0, 10, 12, 2, 6, 3, 1, 0, 2, 2, 2, 0,{c5.2xlarge=18; c5.xlarge=6; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=0; i3.large=8; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=12; r5.2xlarge=2; r5.large=6; r5.xlarge=3; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=0}
chipseq,exponential,0.0,40,43,RESHIFCFS,411.35999999999996,17, 7, 7, 0, 1, 0, 0, 6, 3, 2, 2, 0, 0, 2, 2, 0, 16, 14, 1, 6, 5, 1, 0, 1, 2, 3, 0,{c5.2xlarge=17; c5.xlarge=7; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=6; i3.xlarge=3; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=16; m5zn.xlarge=14; r5.2xlarge=1; r5.large=6; r5.xlarge=5; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=0}
chipseq,exponential,0.0,40,44,MINMIN,320.98,20, 4, 4, 0, 2, 0, 0, 4, 2, 4, 2, 0, 0, 2, 3, 0, 22, 17, 2, 2, 2, 0, 0, 1, 2, 3, 0,{c5.2xlarge=20; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=22; m5zn.xlarge=17; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=0}
chipseq,exponential,0.0,40,44,MAXMIN,418.15,0, 10, 3, 0, 14, 4, 2, 3, 4, 4, 0, 2, 2, 6, 1, 12, 0, 0, 0, 4, 7, 0, 7, 4, 5, 0, 4,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=14; d3.xlarge=4; i3.2xlarge=2; i3.large=3; i3.xlarge=4; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=1; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=4; r5.xlarge=7; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=4; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=4}
chipseq,exponential,0.0,40,44,MCT,482.22999999999996,0, 11, 5, 0, 10, 3, 1, 1, 2, 1, 0, 2, 0, 2, 1, 26, 0, 0, 0, 4, 7, 0, 8, 2, 6, 0, 6,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=3; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=26; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=4; r5.xlarge=7; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=2; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=6}
chipseq,exponential,0.0,40,44,ROUNDROBIN,730.75,0, 2, 1, 0, 11, 1, 4, 1, 4, 2, 0, 2, 4, 9, 2, 15, 0, 0, 0, 1, 7, 0, 23, 5, 1, 0, 3,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=1; i3.2xlarge=4; i3.large=1; i3.xlarge=4; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=9; m5a.xlarge=2; m5zn.2xlarge=15; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=7; r5a.2xlarge=0; r5a.large=23; r5a.xlarge=5; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,44,STATIC,349.88999999999993,0, 7, 4, 0, 11, 2, 4, 1, 4, 3, 0, 4, 2, 2, 1, 22, 0, 0, 0, 1, 4, 0, 18, 2, 3, 0, 3,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=2; i3.2xlarge=4; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=4; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=22; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=18; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,44,NOML,708.8499999999999,0, 12, 6, 0, 6, 2, 4, 2, 1, 2, 0, 2, 4, 2, 1, 11, 0, 0, 0, 3, 6, 0, 14, 10, 5, 0, 5,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=4; i3.large=2; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=3; r5.xlarge=6; r5a.2xlarge=0; r5a.large=14; r5a.xlarge=10; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=5}
chipseq,exponential,0.0,40,44,CUSTOMCLUSTERNOML,706.5799999999999,0, 4, 4, 0, 15, 3, 2, 3, 4, 1, 0, 2, 4, 6, 2, 16, 0, 0, 0, 5, 3, 0, 10, 6, 5, 0, 3,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=15; d3.xlarge=3; i3.2xlarge=2; i3.large=3; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=6; m5a.xlarge=2; m5zn.2xlarge=16; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=10; r5a.xlarge=6; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,44,TEXTDISTANCE,549.0899999999999,0, 6, 8, 0, 8, 2, 4, 2, 5, 4, 0, 6, 5, 4, 3, 16, 0, 0, 0, 2, 7, 0, 9, 3, 3, 0, 1,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=2; i3.2xlarge=4; i3.large=2; i3.xlarge=5; m5.2xlarge=4; m5.large=0; m5.xlarge=6; m5a.2xlarge=5; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=16; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=7; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=3; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.0,40,44,CRITICALPATH,703.76,0, 6, 6, 0, 11, 3, 4, 1, 8, 2, 0, 3, 4, 5, 2, 16, 0, 0, 0, 2, 5, 0, 10, 6, 2, 0, 2,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=3; i3.2xlarge=4; i3.large=1; i3.xlarge=8; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=4; m5a.large=5; m5a.xlarge=2; m5zn.2xlarge=16; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=5; r5a.2xlarge=0; r5a.large=10; r5a.xlarge=6; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
