Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.1,40,80,CRITICALPATHREVERSE,496.78,8, 8, 4, 0, 5, 0, 2, 3, 1, 3, 1, 3, 0, 0, 1, 9, 11, 5, 7, 4, 0, 0, 1, 2, 6, 11, 3,{c5.2xlarge=8; c5.xlarge=8; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=11; m5zn.xlarge=5; r5.2xlarge=7; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=6; z1d.large=11; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
chipseq,exponential,0.1,40,80,RESHIV2,475.4,8, 11, 4, 0, 4, 0, 1, 1, 3, 6, 2, 5, 0, 0, 2, 7, 12, 3, 2, 5, 0, 0, 3, 1, 4, 12, 2,{c5.2xlarge=8; c5.xlarge=11; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=3; m5.2xlarge=6; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=7; m5zn.large=12; m5zn.xlarge=3; r5.2xlarge=2; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=12; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
chipseq,exponential,0.1,40,80,RESHIV3,410.73999999999995,8, 7, 5, 0, 3, 0, 2, 3, 3, 4, 1, 7, 0, 0, 1, 7, 13, 3, 2, 4, 0, 0, 1, 1, 6, 12, 5,{c5.2xlarge=8; c5.xlarge=7; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=4; m5.large=1; m5.xlarge=7; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=13; m5zn.xlarge=3; r5.2xlarge=2; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=6; z1d.large=12; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
chipseq,exponential,0.1,40,80,RESHIMAX,408.13999999999993,8, 12, 3, 0, 3, 0, 2, 2, 2, 5, 2, 9, 0, 0, 1, 7, 7, 3, 1, 8, 0, 0, 2, 2, 5, 9, 5,{c5.2xlarge=8; c5.xlarge=12; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=5; m5.large=2; m5.xlarge=9; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=7; m5zn.xlarge=3; r5.2xlarge=1; r5.large=8; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=9; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
chipseq,exponential,0.1,40,80,RESHIFCFS,352.71,8, 11, 4, 0, 6, 0, 1, 1, 4, 3, 1, 7, 0, 0, 1, 8, 13, 3, 1, 3, 0, 0, 1, 2, 4, 13, 3,{c5.2xlarge=8; c5.xlarge=11; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=1; m5.xlarge=7; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=8; m5zn.large=13; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=13; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
chipseq,exponential,0.1,40,81,MINMIN,408.07,8, 2, 4, 8, 2, 2, 0, 1, 1, 6, 0, 3, 0, 2, 1, 9, 29, 4, 0, 3, 1, 0, 2, 2, 2, 0, 6,{c5.2xlarge=8; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=6; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=29; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.1,40,81,MAXMIN,524.8,9, 2, 4, 8, 2, 2, 0, 2, 2, 5, 0, 6, 0, 5, 2, 9, 10, 3, 0, 4, 3, 1, 2, 3, 5, 0, 9,{c5.2xlarge=9; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=10; m5zn.xlarge=3; r5.2xlarge=0; r5.large=4; r5.xlarge=3; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=9},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.1,40,81,MCT,409.4599999999999,8, 4, 3, 9, 2, 1, 0, 1, 0, 3, 0, 3, 0, 2, 1, 11, 21, 5, 0, 3, 1, 0, 4, 3, 5, 0, 8,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=11; m5zn.large=21; m5zn.xlarge=5; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.1,40,81,ROUNDROBIN,830.72,9, 5, 1, 2, 1, 0, 0, 1, 2, 6, 0, 8, 0, 2, 5, 6, 15, 1, 0, 10, 1, 2, 3, 13, 1, 0, 4,{c5.2xlarge=9; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=6; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=5; m5zn.2xlarge=6; m5zn.large=15; m5zn.xlarge=1; r5.2xlarge=0; r5.large=10; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=13; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.1,40,81,STATIC,347.01,10, 3, 4, 7, 2, 1, 0, 3, 1, 8, 0, 5, 0, 3, 0, 6, 20, 3, 0, 2, 2, 1, 3, 4, 3, 0, 7,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=7; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=8; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=20; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.1,40,81,NOML,531.12,10, 4, 4, 8, 0, 3, 0, 2, 2, 7, 0, 6, 0, 3, 6, 4, 9, 1, 0, 3, 2, 4, 2, 7, 3, 0, 8,{c5.2xlarge=10; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=7; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=6; m5zn.2xlarge=4; m5zn.large=9; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=7; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.1,40,81,CUSTOMCLUSTERNOML,584.88,9, 2, 6, 5, 6, 2, 0, 3, 2, 5, 0, 3, 0, 1, 2, 8, 14, 3, 0, 6, 2, 4, 3, 3, 4, 0, 5,{c5.2xlarge=9; c5.xlarge=2; c5a.2xlarge=6; c5a.xlarge=5; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=0; i3.large=3; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=8; m5zn.large=14; m5zn.xlarge=3; r5.2xlarge=0; r5.large=6; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.1,40,81,TEXTDISTANCE,353.03999999999985,8, 4, 4, 6, 2, 2, 0, 2, 2, 12, 0, 10, 0, 4, 2, 5, 8, 5, 0, 2, 3, 5, 4, 2, 1, 0, 5,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=6; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=12; m5.large=0; m5.xlarge=10; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=8; m5zn.xlarge=5; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=5; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.1,40,81,CRITICALPATH,402.22999999999996,9, 1, 5, 8, 2, 3, 0, 2, 1, 5, 0, 6, 0, 6, 4, 6, 13, 3, 0, 6, 2, 1, 3, 3, 3, 0, 6,{c5.2xlarge=9; c5.xlarge=1; c5a.2xlarge=5; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=5; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=4; m5zn.2xlarge=6; m5zn.large=13; m5zn.xlarge=3; r5.2xlarge=0; r5.large=6; r5.xlarge=2; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.1,40,81,CRITICALPATHREVERSE,461.31,9, 3, 4, 8, 2, 1, 0, 1, 1, 6, 0, 3, 0, 2, 2, 9, 21, 5, 0, 4, 2, 1, 2, 2, 3, 0, 7,{c5.2xlarge=9; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=6; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=21; m5zn.xlarge=5; r5.2xlarge=0; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.1,40,81,RESHIV2,525.55,8, 4, 4, 8, 3, 2, 0, 1, 1, 5, 0, 4, 0, 2, 1, 6, 17, 2, 0, 4, 2, 2, 3, 3, 5, 0, 11,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=5; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=17; m5zn.xlarge=2; r5.2xlarge=0; r5.large=4; r5.xlarge=2; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=11},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.1,40,81,RESHIV3,455.59,8, 4, 4, 9, 2, 3, 0, 1, 2, 4, 0, 4, 0, 2, 2, 6, 19, 3, 0, 4, 1, 2, 4, 2, 5, 0, 7,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=19; m5zn.xlarge=3; r5.2xlarge=0; r5.large=4; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.1,40,81,RESHIMAX,455.4599999999999,7, 4, 3, 8, 1, 2, 0, 2, 1, 7, 0, 7, 0, 5, 2, 6, 11, 3, 0, 4, 1, 2, 2, 5, 4, 0, 11,{c5.2xlarge=7; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=7; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=11; m5zn.xlarge=3; r5.2xlarge=0; r5.large=4; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=11},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.1,40,81,RESHIFCFS,455.44999999999993,8, 4, 4, 6, 2, 3, 0, 1, 3, 3, 0, 5, 0, 2, 2, 6, 21, 5, 0, 3, 2, 0, 2, 3, 4, 0, 10,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=6; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=21; m5zn.xlarge=5; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=10},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.1,40,82,MINMIN,410.53,0, 10, 5, 11, 6, 0, 0, 2, 2, 5, 2, 0, 1, 1, 0, 0, 16, 11, 2, 8, 2, 0, 3, 0, 4, 0, 7,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=5; c5a.xlarge=11; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=5; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=16; m5zn.xlarge=11; r5.2xlarge=2; r5.large=8; r5.xlarge=2; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=7},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=5; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
