wfName,taskName,rank
nfcore/chipseq:1.2.2,PLOTPROFILE,11
nfcore/chipseq:1.2.2,PLOTPROFILE,13
nfcore/chipseq:1.2.2,PLOTPROFILE,5
nfcore/chipseq:1.2.2,PLOTPROFILE,7
nfcore/chipseq:1.2.2,PLOTPROFILE,6
nfcore/chipseq:1.2.2,PLOTPROFILE,23
nfcore/chipseq:1.2.2,PLOTPROFILE,24
nfcore/chipseq:1.2.2,PLOTPROFILE,25
nfcore/chipseq:1.2.2,PLOTPROFILE,26
nfcore/chipseq:1.2.2,PLOTPROFILE,27
nfcore/chipseq:1.2.2,PRESEQ,1
nfcore/chipseq:1.2.2,PRESEQ,2
nfcore/chipseq:1.2.2,PRESEQ,4
nfcore/chipseq:1.2.2,PRESEQ,3
nfcore/chipseq:1.2.2,PRESEQ,19
nfcore/chipseq:1.2.2,PRESEQ,17
nfcore/chipseq:1.2.2,PRESEQ,18
nfcore/chipseq:1.2.2,PRESEQ,22
nfcore/chipseq:1.2.2,PRESEQ,20
nfcore/chipseq:1.2.2,PRESEQ,21
nfcore/chipseq:1.2.2,PRESEQ,16
nfcore/chipseq:1.2.2,PRESEQ,14
nfcore/chipseq:1.2.2,PRESEQ,15
nfcore/chipseq:1.2.2,PRESEQ,10
nfcore/chipseq:1.2.2,PRESEQ,8
nfcore/chipseq:1.2.2,PRESEQ,9
nfcore/chipseq:1.2.2,PRESEQ,13
nfcore/chipseq:1.2.2,PRESEQ,11
nfcore/chipseq:1.2.2,PRESEQ,12
nfcore/chipseq:1.2.2,PRESEQ,7
nfcore/chipseq:1.2.2,PRESEQ,5
nfcore/chipseq:1.2.2,PRESEQ,6
nfcore/chipseq:1.2.2,PRESEQ,25
nfcore/chipseq:1.2.2,PRESEQ,23
nfcore/chipseq:1.2.2,PRESEQ,27
nfcore/chipseq:1.2.2,PRESEQ,24
nfcore/chipseq:1.2.2,PRESEQ,26
nfcore/chipseq:1.2.2,TRIMGALORE,1
nfcore/chipseq:1.2.2,TRIMGALORE,4
nfcore/chipseq:1.2.2,TRIMGALORE,2
nfcore/chipseq:1.2.2,TRIMGALORE,3
nfcore/chipseq:1.2.2,TRIMGALORE,8
nfcore/chipseq:1.2.2,TRIMGALORE,9
nfcore/chipseq:1.2.2,TRIMGALORE,10
nfcore/chipseq:1.2.2,TRIMGALORE,13
nfcore/chipseq:1.2.2,TRIMGALORE,11
nfcore/chipseq:1.2.2,TRIMGALORE,12
nfcore/chipseq:1.2.2,TRIMGALORE,5
nfcore/chipseq:1.2.2,TRIMGALORE,6
nfcore/chipseq:1.2.2,TRIMGALORE,7
nfcore/chipseq:1.2.2,TRIMGALORE,18
nfcore/chipseq:1.2.2,TRIMGALORE,17
nfcore/chipseq:1.2.2,TRIMGALORE,19
nfcore/chipseq:1.2.2,TRIMGALORE,22
nfcore/chipseq:1.2.2,TRIMGALORE,20
nfcore/chipseq:1.2.2,TRIMGALORE,21
nfcore/chipseq:1.2.2,TRIMGALORE,15
nfcore/chipseq:1.2.2,TRIMGALORE,16
nfcore/chipseq:1.2.2,TRIMGALORE,14
nfcore/chipseq:1.2.2,TRIMGALORE,24
nfcore/chipseq:1.2.2,TRIMGALORE,23
nfcore/chipseq:1.2.2,TRIMGALORE,25
nfcore/chipseq:1.2.2,TRIMGALORE,26
nfcore/chipseq:1.2.2,TRIMGALORE,27
nfcore/chipseq:1.2.2,get_software_versions,1
nfcore/chipseq:1.2.2,get_software_versions,4
nfcore/chipseq:1.2.2,get_software_versions,2
nfcore/chipseq:1.2.2,get_software_versions,3
nfcore/chipseq:1.2.2,get_software_versions,10
nfcore/chipseq:1.2.2,get_software_versions,9
nfcore/chipseq:1.2.2,get_software_versions,8
nfcore/chipseq:1.2.2,get_software_versions,13
nfcore/chipseq:1.2.2,get_software_versions,11
nfcore/chipseq:1.2.2,get_software_versions,12
nfcore/chipseq:1.2.2,get_software_versions,6
nfcore/chipseq:1.2.2,get_software_versions,5
nfcore/chipseq:1.2.2,get_software_versions,7
nfcore/chipseq:1.2.2,get_software_versions,18
nfcore/chipseq:1.2.2,get_software_versions,19
nfcore/chipseq:1.2.2,get_software_versions,17
nfcore/chipseq:1.2.2,get_software_versions,22
nfcore/chipseq:1.2.2,get_software_versions,21
nfcore/chipseq:1.2.2,get_software_versions,20
nfcore/chipseq:1.2.2,get_software_versions,14
nfcore/chipseq:1.2.2,get_software_versions,16
nfcore/chipseq:1.2.2,get_software_versions,15
nfcore/chipseq:1.2.2,get_software_versions,24
nfcore/chipseq:1.2.2,get_software_versions,23
nfcore/chipseq:1.2.2,get_software_versions,25
nfcore/chipseq:1.2.2,get_software_versions,27
nfcore/chipseq:1.2.2,get_software_versions,26
nfcore/eager:2.3.5,damageprofiler,3
nfcore/eager:2.3.5,damageprofiler,2
nfcore/eager:2.3.5,damageprofiler,4
nfcore/eager:2.3.5,damageprofiler,1
nfcore/eager:2.3.5,damageprofiler,19
nfcore/eager:2.3.5,damageprofiler,17
nfcore/eager:2.3.5,damageprofiler,18
nfcore/eager:2.3.5,damageprofiler,22
nfcore/eager:2.3.5,damageprofiler,20
nfcore/eager:2.3.5,damageprofiler,21
nfcore/eager:2.3.5,damageprofiler,16
nfcore/eager:2.3.5,damageprofiler,14
nfcore/eager:2.3.5,damageprofiler,15
nfcore/eager:2.3.5,damageprofiler,10
nfcore/eager:2.3.5,damageprofiler,9
nfcore/eager:2.3.5,damageprofiler,8
nfcore/eager:2.3.5,damageprofiler,13
nfcore/eager:2.3.5,damageprofiler,11
nfcore/eager:2.3.5,damageprofiler,12
nfcore/eager:2.3.5,damageprofiler,7
nfcore/eager:2.3.5,damageprofiler,5
nfcore/eager:2.3.5,damageprofiler,6
nfcore/eager:2.3.5,damageprofiler,24
nfcore/eager:2.3.5,damageprofiler,23
nfcore/eager:2.3.5,damageprofiler,27
nfcore/eager:2.3.5,damageprofiler,25
nfcore/eager:2.3.5,damageprofiler,26
nfcore/eager:2.3.5,fastqc,3
nfcore/eager:2.3.5,fastqc,2
nfcore/eager:2.3.5,fastqc,4
nfcore/eager:2.3.5,fastqc,1
nfcore/eager:2.3.5,fastqc,18
nfcore/eager:2.3.5,fastqc,17
nfcore/eager:2.3.5,fastqc,19
nfcore/eager:2.3.5,fastqc,22
nfcore/eager:2.3.5,fastqc,20
nfcore/eager:2.3.5,fastqc,21
nfcore/eager:2.3.5,fastqc,16
nfcore/eager:2.3.5,fastqc,15
nfcore/eager:2.3.5,fastqc,14
nfcore/eager:2.3.5,fastqc,10
nfcore/eager:2.3.5,fastqc,8
nfcore/eager:2.3.5,fastqc,9
nfcore/eager:2.3.5,fastqc,13
nfcore/eager:2.3.5,fastqc,11
nfcore/eager:2.3.5,fastqc,12
nfcore/eager:2.3.5,fastqc,7
nfcore/eager:2.3.5,fastqc,6
nfcore/eager:2.3.5,fastqc,5
nfcore/eager:2.3.5,fastqc,24
nfcore/eager:2.3.5,fastqc,23
nfcore/eager:2.3.5,fastqc,26
nfcore/eager:2.3.5,fastqc,25
nfcore/eager:2.3.5,fastqc,27
nfcore/eager:2.3.5,fastqc_after_clipping,3
nfcore/eager:2.3.5,fastqc_after_clipping,1
nfcore/eager:2.3.5,fastqc_after_clipping,4
nfcore/eager:2.3.5,fastqc_after_clipping,2
nfcore/eager:2.3.5,fastqc_after_clipping,17
nfcore/eager:2.3.5,fastqc_after_clipping,18
nfcore/eager:2.3.5,fastqc_after_clipping,19
nfcore/eager:2.3.5,fastqc_after_clipping,22
nfcore/eager:2.3.5,fastqc_after_clipping,21
nfcore/eager:2.3.5,fastqc_after_clipping,20
nfcore/eager:2.3.5,fastqc_after_clipping,16
nfcore/eager:2.3.5,fastqc_after_clipping,15
nfcore/eager:2.3.5,fastqc_after_clipping,14
nfcore/eager:2.3.5,fastqc_after_clipping,9
nfcore/eager:2.3.5,fastqc_after_clipping,8
nfcore/eager:2.3.5,fastqc_after_clipping,10
nfcore/eager:2.3.5,fastqc_after_clipping,11
nfcore/eager:2.3.5,fastqc_after_clipping,13
nfcore/eager:2.3.5,fastqc_after_clipping,12
nfcore/eager:2.3.5,fastqc_after_clipping,6
nfcore/eager:2.3.5,fastqc_after_clipping,7
nfcore/eager:2.3.5,fastqc_after_clipping,5
nfcore/eager:2.3.5,fastqc_after_clipping,23
nfcore/eager:2.3.5,fastqc_after_clipping,24
nfcore/eager:2.3.5,fastqc_after_clipping,25
nfcore/eager:2.3.5,fastqc_after_clipping,26
nfcore/eager:2.3.5,fastqc_after_clipping,27
nfcore/eager:2.3.5,get_software_versions,3
nfcore/eager:2.3.5,get_software_versions,2
nfcore/eager:2.3.5,get_software_versions,4
nfcore/eager:2.3.5,get_software_versions,1
nfcore/eager:2.3.5,get_software_versions,10
nfcore/eager:2.3.5,get_software_versions,8
nfcore/eager:2.3.5,get_software_versions,9
nfcore/eager:2.3.5,get_software_versions,13
nfcore/eager:2.3.5,get_software_versions,11
nfcore/eager:2.3.5,get_software_versions,12
nfcore/eager:2.3.5,get_software_versions,7
nfcore/eager:2.3.5,get_software_versions,5
nfcore/eager:2.3.5,get_software_versions,6
nfcore/eager:2.3.5,get_software_versions,19
nfcore/eager:2.3.5,get_software_versions,17
nfcore/eager:2.3.5,get_software_versions,18
nfcore/eager:2.3.5,get_software_versions,22
nfcore/eager:2.3.5,get_software_versions,20
nfcore/eager:2.3.5,get_software_versions,21
nfcore/eager:2.3.5,get_software_versions,16
nfcore/eager:2.3.5,get_software_versions,14
nfcore/eager:2.3.5,get_software_versions,15
nfcore/eager:2.3.5,get_software_versions,24
nfcore/eager:2.3.5,get_software_versions,23
nfcore/eager:2.3.5,get_software_versions,26
nfcore/eager:2.3.5,get_software_versions,25
nfcore/eager:2.3.5,get_software_versions,27
nfcore/eager:2.3.5,makeSeqDict,3
nfcore/eager:2.3.5,makeSeqDict,1
nfcore/eager:2.3.5,makeSeqDict,4
nfcore/eager:2.3.5,makeSeqDict,2
nfcore/eager:2.3.5,makeSeqDict,17
nfcore/eager:2.3.5,makeSeqDict,19
nfcore/eager:2.3.5,makeSeqDict,18
nfcore/eager:2.3.5,makeSeqDict,20
nfcore/eager:2.3.5,makeSeqDict,21
nfcore/eager:2.3.5,makeSeqDict,22
nfcore/eager:2.3.5,makeSeqDict,14
nfcore/eager:2.3.5,makeSeqDict,15
nfcore/eager:2.3.5,makeSeqDict,16
nfcore/eager:2.3.5,makeSeqDict,8
nfcore/eager:2.3.5,makeSeqDict,10
nfcore/eager:2.3.5,makeSeqDict,9
nfcore/eager:2.3.5,makeSeqDict,11
nfcore/eager:2.3.5,makeSeqDict,13
nfcore/eager:2.3.5,makeSeqDict,12
nfcore/eager:2.3.5,makeSeqDict,5
nfcore/eager:2.3.5,makeSeqDict,7
nfcore/eager:2.3.5,makeSeqDict,6
nfcore/eager:2.3.5,makeSeqDict,23
nfcore/eager:2.3.5,makeSeqDict,24
nfcore/eager:2.3.5,makeSeqDict,25
nfcore/eager:2.3.5,makeSeqDict,27
nfcore/eager:2.3.5,makeSeqDict,26
nfcore/eager:2.3.5,markduplicates,4
nfcore/eager:2.3.5,markduplicates,3
nfcore/eager:2.3.5,markduplicates,2
nfcore/eager:2.3.5,markduplicates,1
nfcore/eager:2.3.5,markduplicates,12
nfcore/eager:2.3.5,markduplicates,8
nfcore/eager:2.3.5,markduplicates,10
nfcore/eager:2.3.5,markduplicates,13
nfcore/eager:2.3.5,markduplicates,9
nfcore/eager:2.3.5,markduplicates,11
nfcore/eager:2.3.5,markduplicates,7
nfcore/eager:2.3.5,markduplicates,5
nfcore/eager:2.3.5,markduplicates,6
nfcore/eager:2.3.5,markduplicates,21
nfcore/eager:2.3.5,markduplicates,16
nfcore/eager:2.3.5,markduplicates,19
nfcore/eager:2.3.5,markduplicates,22
nfcore/eager:2.3.5,markduplicates,18
nfcore/eager:2.3.5,markduplicates,20
nfcore/eager:2.3.5,markduplicates,17
nfcore/eager:2.3.5,markduplicates,14
nfcore/eager:2.3.5,markduplicates,15
nfcore/eager:2.3.5,markduplicates,24
nfcore/eager:2.3.5,markduplicates,23
nfcore/eager:2.3.5,markduplicates,27
nfcore/eager:2.3.5,markduplicates,25
nfcore/eager:2.3.5,markduplicates,26
nfcore/eager:2.3.5,multiqc,1
nfcore/eager:2.3.5,multiqc,4
nfcore/eager:2.3.5,multiqc,2
nfcore/eager:2.3.5,multiqc,3
nfcore/eager:2.3.5,multiqc,17
nfcore/eager:2.3.5,multiqc,18
nfcore/eager:2.3.5,multiqc,19
nfcore/eager:2.3.5,multiqc,20
nfcore/eager:2.3.5,multiqc,21
nfcore/eager:2.3.5,multiqc,22
nfcore/eager:2.3.5,multiqc,14
nfcore/eager:2.3.5,multiqc,15
nfcore/eager:2.3.5,multiqc,16
nfcore/eager:2.3.5,multiqc,8
nfcore/eager:2.3.5,multiqc,9
nfcore/eager:2.3.5,multiqc,10
nfcore/eager:2.3.5,multiqc,11
nfcore/eager:2.3.5,multiqc,12
nfcore/eager:2.3.5,multiqc,13
nfcore/eager:2.3.5,multiqc,5
nfcore/eager:2.3.5,multiqc,6
nfcore/eager:2.3.5,multiqc,7
nfcore/eager:2.3.5,multiqc,23
nfcore/eager:2.3.5,multiqc,24
nfcore/eager:2.3.5,multiqc,25
nfcore/eager:2.3.5,multiqc,27
nfcore/eager:2.3.5,multiqc,26
nfcore/eager:2.3.5,qualimap,1
nfcore/eager:2.3.5,qualimap,2
nfcore/eager:2.3.5,qualimap,3
nfcore/eager:2.3.5,qualimap,4
nfcore/eager:2.3.5,qualimap,18
nfcore/eager:2.3.5,qualimap,17
nfcore/eager:2.3.5,qualimap,19
nfcore/eager:2.3.5,qualimap,22
nfcore/eager:2.3.5,qualimap,20
nfcore/eager:2.3.5,qualimap,21
nfcore/eager:2.3.5,qualimap,16
nfcore/eager:2.3.5,qualimap,14
nfcore/eager:2.3.5,qualimap,15
nfcore/eager:2.3.5,qualimap,10
nfcore/eager:2.3.5,qualimap,8
nfcore/eager:2.3.5,qualimap,9
nfcore/eager:2.3.5,qualimap,13
nfcore/eager:2.3.5,qualimap,11
nfcore/eager:2.3.5,qualimap,12
nfcore/eager:2.3.5,qualimap,7
nfcore/eager:2.3.5,qualimap,5
nfcore/eager:2.3.5,qualimap,6
nfcore/eager:2.3.5,qualimap,24
nfcore/eager:2.3.5,qualimap,23
nfcore/eager:2.3.5,qualimap,27
nfcore/eager:2.3.5,qualimap,25
nfcore/eager:2.3.5,qualimap,26
nfcore/methylseq:1.6.1,bismark_align,1
nfcore/methylseq:1.6.1,bismark_align,2
nfcore/methylseq:1.6.1,bismark_align,3
nfcore/methylseq:1.6.1,bismark_align,4
nfcore/methylseq:1.6.1,bismark_align,8
nfcore/methylseq:1.6.1,bismark_align,10
nfcore/methylseq:1.6.1,bismark_align,9
nfcore/methylseq:1.6.1,bismark_align,11
nfcore/methylseq:1.6.1,bismark_align,12
nfcore/methylseq:1.6.1,bismark_align,13
nfcore/methylseq:1.6.1,bismark_align,5
nfcore/methylseq:1.6.1,bismark_align,7
nfcore/methylseq:1.6.1,bismark_align,6
nfcore/methylseq:1.6.1,bismark_align,17
nfcore/methylseq:1.6.1,bismark_align,19
nfcore/methylseq:1.6.1,bismark_align,18
nfcore/methylseq:1.6.1,bismark_align,20
nfcore/methylseq:1.6.1,bismark_align,21
nfcore/methylseq:1.6.1,bismark_align,22
nfcore/methylseq:1.6.1,bismark_align,14
nfcore/methylseq:1.6.1,bismark_align,16
nfcore/methylseq:1.6.1,bismark_align,15
nfcore/methylseq:1.6.1,bismark_align,23
nfcore/methylseq:1.6.1,bismark_align,24
nfcore/methylseq:1.6.1,bismark_align,25
nfcore/methylseq:1.6.1,bismark_align,27
nfcore/methylseq:1.6.1,bismark_align,26
nfcore/methylseq:1.6.1,bismark_methXtract,1
nfcore/methylseq:1.6.1,bismark_methXtract,4
nfcore/methylseq:1.6.1,bismark_methXtract,2
nfcore/methylseq:1.6.1,bismark_methXtract,3
nfcore/methylseq:1.6.1,bismark_methXtract,17
nfcore/methylseq:1.6.1,bismark_methXtract,18
nfcore/methylseq:1.6.1,bismark_methXtract,19
nfcore/methylseq:1.6.1,bismark_methXtract,21
nfcore/methylseq:1.6.1,bismark_methXtract,20
nfcore/methylseq:1.6.1,bismark_methXtract,22
nfcore/methylseq:1.6.1,bismark_methXtract,14
nfcore/methylseq:1.6.1,bismark_methXtract,16
nfcore/methylseq:1.6.1,bismark_methXtract,15
nfcore/methylseq:1.6.1,bismark_methXtract,8
nfcore/methylseq:1.6.1,bismark_methXtract,10
nfcore/methylseq:1.6.1,bismark_methXtract,9
nfcore/methylseq:1.6.1,bismark_methXtract,13
nfcore/methylseq:1.6.1,bismark_methXtract,11
nfcore/methylseq:1.6.1,bismark_methXtract,12
nfcore/methylseq:1.6.1,bismark_methXtract,6
nfcore/methylseq:1.6.1,bismark_methXtract,7
nfcore/methylseq:1.6.1,bismark_methXtract,5
nfcore/methylseq:1.6.1,bismark_methXtract,23
nfcore/methylseq:1.6.1,bismark_methXtract,24
nfcore/methylseq:1.6.1,bismark_methXtract,25
nfcore/methylseq:1.6.1,bismark_methXtract,27
nfcore/methylseq:1.6.1,bismark_methXtract,26
nfcore/methylseq:1.6.1,bismark_report,3
nfcore/methylseq:1.6.1,bismark_report,4
nfcore/methylseq:1.6.1,bismark_report,1
nfcore/methylseq:1.6.1,bismark_report,2
nfcore/methylseq:1.6.1,bismark_report,20
nfcore/methylseq:1.6.1,bismark_report,22
nfcore/methylseq:1.6.1,bismark_report,21
nfcore/methylseq:1.6.1,bismark_report,17
nfcore/methylseq:1.6.1,bismark_report,19
nfcore/methylseq:1.6.1,bismark_report,18
nfcore/methylseq:1.6.1,bismark_report,14
nfcore/methylseq:1.6.1,bismark_report,16
nfcore/methylseq:1.6.1,bismark_report,15
nfcore/methylseq:1.6.1,bismark_report,9
nfcore/methylseq:1.6.1,bismark_report,13
nfcore/methylseq:1.6.1,bismark_report,10
nfcore/methylseq:1.6.1,bismark_report,6
nfcore/methylseq:1.6.1,bismark_report,12
nfcore/methylseq:1.6.1,bismark_report,8
nfcore/methylseq:1.6.1,bismark_report,5
nfcore/methylseq:1.6.1,bismark_report,11
nfcore/methylseq:1.6.1,bismark_report,7
nfcore/methylseq:1.6.1,bismark_report,23
nfcore/methylseq:1.6.1,bismark_report,24
nfcore/methylseq:1.6.1,bismark_report,25
nfcore/methylseq:1.6.1,bismark_report,27
nfcore/methylseq:1.6.1,bismark_report,26
nfcore/methylseq:1.6.1,fastqc,1
nfcore/methylseq:1.6.1,fastqc,4
nfcore/methylseq:1.6.1,fastqc,3
nfcore/methylseq:1.6.1,fastqc,2
nfcore/methylseq:1.6.1,fastqc,8
nfcore/methylseq:1.6.1,fastqc,9
nfcore/methylseq:1.6.1,fastqc,10
nfcore/methylseq:1.6.1,fastqc,12
nfcore/methylseq:1.6.1,fastqc,11
nfcore/methylseq:1.6.1,fastqc,13
nfcore/methylseq:1.6.1,fastqc,7
nfcore/methylseq:1.6.1,fastqc,6
nfcore/methylseq:1.6.1,fastqc,5
nfcore/methylseq:1.6.1,fastqc,17
nfcore/methylseq:1.6.1,fastqc,18
nfcore/methylseq:1.6.1,fastqc,19
nfcore/methylseq:1.6.1,fastqc,22
nfcore/methylseq:1.6.1,fastqc,20
nfcore/methylseq:1.6.1,fastqc,21
nfcore/methylseq:1.6.1,fastqc,15
nfcore/methylseq:1.6.1,fastqc,16
nfcore/methylseq:1.6.1,fastqc,14
nfcore/methylseq:1.6.1,fastqc,23
nfcore/methylseq:1.6.1,fastqc,24
nfcore/methylseq:1.6.1,fastqc,26
nfcore/methylseq:1.6.1,fastqc,27
nfcore/methylseq:1.6.1,fastqc,25
nfcore/methylseq:1.6.1,get_software_versions,1
nfcore/methylseq:1.6.1,get_software_versions,4
nfcore/methylseq:1.6.1,get_software_versions,2
nfcore/methylseq:1.6.1,get_software_versions,3
nfcore/methylseq:1.6.1,get_software_versions,9
nfcore/methylseq:1.6.1,get_software_versions,8
nfcore/methylseq:1.6.1,get_software_versions,10
nfcore/methylseq:1.6.1,get_software_versions,13
nfcore/methylseq:1.6.1,get_software_versions,11
nfcore/methylseq:1.6.1,get_software_versions,12
nfcore/methylseq:1.6.1,get_software_versions,6
nfcore/methylseq:1.6.1,get_software_versions,5
nfcore/methylseq:1.6.1,get_software_versions,7
nfcore/methylseq:1.6.1,get_software_versions,17
nfcore/methylseq:1.6.1,get_software_versions,19
nfcore/methylseq:1.6.1,get_software_versions,18
nfcore/methylseq:1.6.1,get_software_versions,22
nfcore/methylseq:1.6.1,get_software_versions,20
nfcore/methylseq:1.6.1,get_software_versions,21
nfcore/methylseq:1.6.1,get_software_versions,14
nfcore/methylseq:1.6.1,get_software_versions,16
nfcore/methylseq:1.6.1,get_software_versions,15
nfcore/methylseq:1.6.1,get_software_versions,23
nfcore/methylseq:1.6.1,get_software_versions,24
nfcore/methylseq:1.6.1,get_software_versions,25
nfcore/methylseq:1.6.1,get_software_versions,26
nfcore/methylseq:1.6.1,get_software_versions,27
nfcore/methylseq:1.6.1,makeBismarkIndex,3
nfcore/methylseq:1.6.1,makeBismarkIndex,4
nfcore/methylseq:1.6.1,makeBismarkIndex,2
nfcore/methylseq:1.6.1,makeBismarkIndex,1
nfcore/methylseq:1.6.1,makeBismarkIndex,22
nfcore/methylseq:1.6.1,makeBismarkIndex,18
nfcore/methylseq:1.6.1,makeBismarkIndex,20
nfcore/methylseq:1.6.1,makeBismarkIndex,21
nfcore/methylseq:1.6.1,makeBismarkIndex,17
nfcore/methylseq:1.6.1,makeBismarkIndex,19
nfcore/methylseq:1.6.1,makeBismarkIndex,16
nfcore/methylseq:1.6.1,makeBismarkIndex,14
nfcore/methylseq:1.6.1,makeBismarkIndex,15
nfcore/methylseq:1.6.1,makeBismarkIndex,12
nfcore/methylseq:1.6.1,makeBismarkIndex,9
nfcore/methylseq:1.6.1,makeBismarkIndex,10
nfcore/methylseq:1.6.1,makeBismarkIndex,13
nfcore/methylseq:1.6.1,makeBismarkIndex,8
nfcore/methylseq:1.6.1,makeBismarkIndex,11
nfcore/methylseq:1.6.1,makeBismarkIndex,7
nfcore/methylseq:1.6.1,makeBismarkIndex,5
nfcore/methylseq:1.6.1,makeBismarkIndex,6
nfcore/methylseq:1.6.1,makeBismarkIndex,24
nfcore/methylseq:1.6.1,makeBismarkIndex,23
nfcore/methylseq:1.6.1,makeBismarkIndex,27
nfcore/methylseq:1.6.1,makeBismarkIndex,25
nfcore/methylseq:1.6.1,makeBismarkIndex,26
nfcore/methylseq:1.6.1,multiqc,2
nfcore/methylseq:1.6.1,multiqc,4
nfcore/methylseq:1.6.1,multiqc,1
nfcore/methylseq:1.6.1,multiqc,3
nfcore/methylseq:1.6.1,multiqc,17
nfcore/methylseq:1.6.1,multiqc,19
nfcore/methylseq:1.6.1,multiqc,18
nfcore/methylseq:1.6.1,multiqc,20
nfcore/methylseq:1.6.1,multiqc,21
nfcore/methylseq:1.6.1,multiqc,22
nfcore/methylseq:1.6.1,multiqc,14
nfcore/methylseq:1.6.1,multiqc,15
nfcore/methylseq:1.6.1,multiqc,16
nfcore/methylseq:1.6.1,multiqc,8
nfcore/methylseq:1.6.1,multiqc,10
nfcore/methylseq:1.6.1,multiqc,9
nfcore/methylseq:1.6.1,multiqc,11
nfcore/methylseq:1.6.1,multiqc,13
nfcore/methylseq:1.6.1,multiqc,12
nfcore/methylseq:1.6.1,multiqc,5
nfcore/methylseq:1.6.1,multiqc,7
nfcore/methylseq:1.6.1,multiqc,6
nfcore/methylseq:1.6.1,multiqc,24
nfcore/methylseq:1.6.1,multiqc,23
nfcore/methylseq:1.6.1,multiqc,25
nfcore/methylseq:1.6.1,multiqc,26
nfcore/methylseq:1.6.1,multiqc,27
nfcore/methylseq:1.6.1,qualimap,1
nfcore/methylseq:1.6.1,qualimap,3
nfcore/methylseq:1.6.1,qualimap,2
nfcore/methylseq:1.6.1,qualimap,4
nfcore/methylseq:1.6.1,qualimap,17
nfcore/methylseq:1.6.1,qualimap,19
nfcore/methylseq:1.6.1,qualimap,18
nfcore/methylseq:1.6.1,qualimap,20
nfcore/methylseq:1.6.1,qualimap,22
nfcore/methylseq:1.6.1,qualimap,21
nfcore/methylseq:1.6.1,qualimap,14
nfcore/methylseq:1.6.1,qualimap,16
nfcore/methylseq:1.6.1,qualimap,15
nfcore/methylseq:1.6.1,qualimap,7
nfcore/methylseq:1.6.1,qualimap,10
nfcore/methylseq:1.6.1,qualimap,9
nfcore/methylseq:1.6.1,qualimap,11
nfcore/methylseq:1.6.1,qualimap,13
nfcore/methylseq:1.6.1,qualimap,12
nfcore/methylseq:1.6.1,qualimap,5
nfcore/methylseq:1.6.1,qualimap,8
nfcore/methylseq:1.6.1,qualimap,6
nfcore/methylseq:1.6.1,qualimap,23
nfcore/methylseq:1.6.1,qualimap,24
nfcore/methylseq:1.6.1,qualimap,25
nfcore/methylseq:1.6.1,qualimap,27
nfcore/methylseq:1.6.1,qualimap,26
nfcore/methylseq:1.6.1,trim_galore,1
nfcore/methylseq:1.6.1,trim_galore,4
nfcore/methylseq:1.6.1,trim_galore,3
nfcore/methylseq:1.6.1,trim_galore,2
nfcore/methylseq:1.6.1,trim_galore,8
nfcore/methylseq:1.6.1,trim_galore,10
nfcore/methylseq:1.6.1,trim_galore,9
nfcore/methylseq:1.6.1,trim_galore,12
nfcore/methylseq:1.6.1,trim_galore,13
nfcore/methylseq:1.6.1,trim_galore,11
nfcore/methylseq:1.6.1,trim_galore,5
nfcore/methylseq:1.6.1,trim_galore,6
nfcore/methylseq:1.6.1,trim_galore,7
nfcore/methylseq:1.6.1,trim_galore,17
nfcore/methylseq:1.6.1,trim_galore,19
nfcore/methylseq:1.6.1,trim_galore,18
nfcore/methylseq:1.6.1,trim_galore,21
nfcore/methylseq:1.6.1,trim_galore,22
nfcore/methylseq:1.6.1,trim_galore,20
nfcore/methylseq:1.6.1,trim_galore,14
nfcore/methylseq:1.6.1,trim_galore,15
nfcore/methylseq:1.6.1,trim_galore,16
nfcore/methylseq:1.6.1,trim_galore,23
nfcore/methylseq:1.6.1,trim_galore,24
nfcore/methylseq:1.6.1,trim_galore,25
nfcore/methylseq:1.6.1,trim_galore,27
nfcore/methylseq:1.6.1,trim_galore,26
nfcore/sarek:2.7.1,ApplyBQSR,1
nfcore/sarek:2.7.1,ApplyBQSR,4
nfcore/sarek:2.7.1,ApplyBQSR,3
nfcore/sarek:2.7.1,ApplyBQSR,2
nfcore/sarek:2.7.1,ApplyBQSR,9
nfcore/sarek:2.7.1,ApplyBQSR,8
nfcore/sarek:2.7.1,ApplyBQSR,10
nfcore/sarek:2.7.1,ApplyBQSR,13
nfcore/sarek:2.7.1,ApplyBQSR,11
nfcore/sarek:2.7.1,ApplyBQSR,12
nfcore/sarek:2.7.1,ApplyBQSR,6
nfcore/sarek:2.7.1,ApplyBQSR,5
nfcore/sarek:2.7.1,ApplyBQSR,7
nfcore/sarek:2.7.1,ApplyBQSR,17
nfcore/sarek:2.7.1,ApplyBQSR,19
nfcore/sarek:2.7.1,ApplyBQSR,18
nfcore/sarek:2.7.1,ApplyBQSR,22
nfcore/sarek:2.7.1,ApplyBQSR,20
nfcore/sarek:2.7.1,ApplyBQSR,21
nfcore/sarek:2.7.1,ApplyBQSR,14
nfcore/sarek:2.7.1,ApplyBQSR,16
nfcore/sarek:2.7.1,ApplyBQSR,15
nfcore/sarek:2.7.1,ApplyBQSR,24
nfcore/sarek:2.7.1,ApplyBQSR,23
nfcore/sarek:2.7.1,ApplyBQSR,25
nfcore/sarek:2.7.1,ApplyBQSR,26
nfcore/sarek:2.7.1,ApplyBQSR,27
nfcore/sarek:2.7.1,BamQC,1
nfcore/sarek:2.7.1,BamQC,2
