Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,normal,0.05,40,0,MINMIN,237.6099999999999,0, 55, 84, 58, 75, 53, 20, 20, 0, 50, 28, 74, 41, 0, 42, 95, 0, 33, 0, 27, 51, 61, 64, 41, 0, 0, 28,{c5.2xlarge=0; c5.xlarge=55; c5a.2xlarge=84; c5a.xlarge=58; d3.2xlarge=75; d3.xlarge=53; i3.2xlarge=20; i3.large=20; i3.xlarge=0; m5.2xlarge=50; m5.large=28; m5.xlarge=74; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=95; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=27; r5.xlarge=51; r5a.2xlarge=61; r5a.large=64; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,normal,0.05,40,21,RESHIMAX,231.3399999999999,81, 113, 27, 28, 0, 50, 0, 20, 59, 0, 27, 112, 42, 44, 41, 60, 34, 29, 0, 24, 0, 20, 22, 20, 30, 88, 29,{c5.2xlarge=81; c5.xlarge=113; c5a.2xlarge=27; c5a.xlarge=28; d3.2xlarge=0; d3.xlarge=50; i3.2xlarge=0; i3.large=20; i3.xlarge=59; m5.2xlarge=0; m5.large=27; m5.xlarge=112; m5a.2xlarge=42; m5a.large=44; m5a.xlarge=41; m5zn.2xlarge=60; m5zn.large=34; m5zn.xlarge=29; r5.2xlarge=0; r5.large=24; r5.xlarge=0; r5a.2xlarge=20; r5a.large=22; r5a.xlarge=20; z1d.2xlarge=30; z1d.large=88; z1d.xlarge=29},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=5; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
eager,normal,0.05,40,21,RESHIFCFS,230.73999999999987,80, 112, 26, 29, 0, 53, 0, 20, 60, 0, 26, 112, 42, 42, 42, 59, 34, 29, 0, 24, 0, 20, 21, 20, 31, 89, 29,{c5.2xlarge=80; c5.xlarge=112; c5a.2xlarge=26; c5a.xlarge=29; d3.2xlarge=0; d3.xlarge=53; i3.2xlarge=0; i3.large=20; i3.xlarge=60; m5.2xlarge=0; m5.large=26; m5.xlarge=112; m5a.2xlarge=42; m5a.large=42; m5a.xlarge=42; m5zn.2xlarge=59; m5zn.large=34; m5zn.xlarge=29; r5.2xlarge=0; r5.large=24; r5.xlarge=0; r5a.2xlarge=20; r5a.large=21; r5a.xlarge=20; z1d.2xlarge=31; z1d.large=89; z1d.xlarge=29},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=5; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
eager,normal,0.05,40,22,MINMIN,230.94999999999993,54, 81, 27, 0, 0, 26, 41, 41, 61, 0, 27, 45, 0, 0, 20, 31, 61, 84, 22, 146, 24, 0, 43, 21, 31, 57, 57,{c5.2xlarge=54; c5.xlarge=81; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=26; i3.2xlarge=41; i3.large=41; i3.xlarge=61; m5.2xlarge=0; m5.large=27; m5.xlarge=45; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=31; m5zn.large=61; m5zn.xlarge=84; r5.2xlarge=22; r5.large=146; r5.xlarge=24; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=21; z1d.2xlarge=31; z1d.large=57; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,normal,0.05,40,22,MAXMIN,230.8499999999999,52, 82, 27, 0, 0, 26, 41, 41, 60, 0, 25, 44, 0, 0, 21, 31, 64, 86, 22, 146, 23, 0, 44, 21, 31, 56, 57,{c5.2xlarge=52; c5.xlarge=82; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=26; i3.2xlarge=41; i3.large=41; i3.xlarge=60; m5.2xlarge=0; m5.large=25; m5.xlarge=44; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=31; m5zn.large=64; m5zn.xlarge=86; r5.2xlarge=22; r5.large=146; r5.xlarge=23; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=21; z1d.2xlarge=31; z1d.large=56; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,normal,0.05,40,22,MCT,231.42999999999992,53, 81, 26, 0, 0, 27, 42, 40, 60, 0, 26, 44, 0, 0, 21, 30, 66, 86, 22, 143, 23, 0, 44, 21, 30, 57, 58,{c5.2xlarge=53; c5.xlarge=81; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=27; i3.2xlarge=42; i3.large=40; i3.xlarge=60; m5.2xlarge=0; m5.large=26; m5.xlarge=44; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=30; m5zn.large=66; m5zn.xlarge=86; r5.2xlarge=22; r5.large=143; r5.xlarge=23; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=21; z1d.2xlarge=30; z1d.large=57; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,normal,0.05,40,22,ROUNDROBIN,295.0299999999999,54, 81, 27, 0, 0, 25, 50, 40, 61, 0, 24, 46, 0, 0, 20, 30, 60, 84, 22, 147, 23, 0, 43, 21, 28, 57, 57,{c5.2xlarge=54; c5.xlarge=81; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=25; i3.2xlarge=50; i3.large=40; i3.xlarge=61; m5.2xlarge=0; m5.large=24; m5.xlarge=46; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=30; m5zn.large=60; m5zn.xlarge=84; r5.2xlarge=22; r5.large=147; r5.xlarge=23; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=21; z1d.2xlarge=28; z1d.large=57; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,normal,0.05,40,22,STATIC,227.4099999999999,60, 84, 28, 0, 0, 25, 37, 34, 48, 0, 23, 42, 0, 0, 18, 35, 75, 106, 22, 128, 22, 0, 40, 18, 33, 58, 64,{c5.2xlarge=60; c5.xlarge=84; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=25; i3.2xlarge=37; i3.large=34; i3.xlarge=48; m5.2xlarge=0; m5.large=23; m5.xlarge=42; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=18; m5zn.2xlarge=35; m5zn.large=75; m5zn.xlarge=106; r5.2xlarge=22; r5.large=128; r5.xlarge=22; r5a.2xlarge=0; r5a.large=40; r5a.xlarge=18; z1d.2xlarge=33; z1d.large=58; z1d.xlarge=64},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,normal,0.05,40,22,NOML,250.1899999999999,58, 81, 26, 0, 0, 26, 41, 42, 60, 0, 25, 44, 0, 0, 21, 30, 62, 86, 23, 146, 23, 0, 42, 21, 28, 57, 58,{c5.2xlarge=58; c5.xlarge=81; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=26; i3.2xlarge=41; i3.large=42; i3.xlarge=60; m5.2xlarge=0; m5.large=25; m5.xlarge=44; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=30; m5zn.large=62; m5zn.xlarge=86; r5.2xlarge=23; r5.large=146; r5.xlarge=23; r5a.2xlarge=0; r5a.large=42; r5a.xlarge=21; z1d.2xlarge=28; z1d.large=57; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,normal,0.05,40,22,CUSTOMCLUSTERNOML,234.4899999999999,53, 81, 27, 0, 0, 24, 41, 41, 59, 0, 26, 46, 0, 0, 20, 32, 62, 86, 24, 145, 23, 0, 44, 21, 29, 58, 58,{c5.2xlarge=53; c5.xlarge=81; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=24; i3.2xlarge=41; i3.large=41; i3.xlarge=59; m5.2xlarge=0; m5.large=26; m5.xlarge=46; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=32; m5zn.large=62; m5zn.xlarge=86; r5.2xlarge=24; r5.large=145; r5.xlarge=23; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=21; z1d.2xlarge=29; z1d.large=58; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,normal,0.05,40,22,TEXTDISTANCE,238.3299999999999,54, 83, 27, 0, 0, 26, 40, 40, 60, 0, 28, 46, 0, 0, 20, 29, 61, 86, 22, 146, 25, 0, 42, 20, 29, 58, 58,{c5.2xlarge=54; c5.xlarge=83; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=26; i3.2xlarge=40; i3.large=40; i3.xlarge=60; m5.2xlarge=0; m5.large=28; m5.xlarge=46; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=29; m5zn.large=61; m5zn.xlarge=86; r5.2xlarge=22; r5.large=146; r5.xlarge=25; r5a.2xlarge=0; r5a.large=42; r5a.xlarge=20; z1d.2xlarge=29; z1d.large=58; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,normal,0.05,40,22,CRITICALPATH,231.9799999999999,52, 79, 28, 0, 0, 26, 41, 41, 61, 0, 26, 44, 0, 0, 21, 31, 66, 85, 22, 145, 25, 0, 43, 21, 29, 57, 57,{c5.2xlarge=52; c5.xlarge=79; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=26; i3.2xlarge=41; i3.large=41; i3.xlarge=61; m5.2xlarge=0; m5.large=26; m5.xlarge=44; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=31; m5zn.large=66; m5zn.xlarge=85; r5.2xlarge=22; r5.large=145; r5.xlarge=25; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=21; z1d.2xlarge=29; z1d.large=57; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,normal,0.05,40,22,CRITICALPATHREVERSE,232.2399999999999,53, 80, 26, 0, 0, 26, 42, 42, 60, 0, 26, 46, 0, 0, 20, 32, 63, 86, 24, 144, 23, 0, 43, 20, 29, 57, 58,{c5.2xlarge=53; c5.xlarge=80; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=26; i3.2xlarge=42; i3.large=42; i3.xlarge=60; m5.2xlarge=0; m5.large=26; m5.xlarge=46; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=32; m5zn.large=63; m5zn.xlarge=86; r5.2xlarge=24; r5.large=144; r5.xlarge=23; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=20; z1d.2xlarge=29; z1d.large=57; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,normal,0.05,40,22,RESHIV2,231.95999999999992,53, 80, 27, 0, 0, 26, 41, 41, 60, 0, 25, 46, 0, 0, 20, 32, 64, 86, 22, 143, 24, 0, 44, 22, 28, 57, 59,{c5.2xlarge=53; c5.xlarge=80; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=26; i3.2xlarge=41; i3.large=41; i3.xlarge=60; m5.2xlarge=0; m5.large=25; m5.xlarge=46; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=32; m5zn.large=64; m5zn.xlarge=86; r5.2xlarge=22; r5.large=143; r5.xlarge=24; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=22; z1d.2xlarge=28; z1d.large=57; z1d.xlarge=59},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,normal,0.05,40,22,RESHIV3,231.6599999999999,56, 82, 27, 0, 0, 24, 41, 41, 61, 0, 27, 46, 0, 0, 21, 32, 64, 86, 22, 144, 23, 0, 42, 20, 28, 56, 57,{c5.2xlarge=56; c5.xlarge=82; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=24; i3.2xlarge=41; i3.large=41; i3.xlarge=61; m5.2xlarge=0; m5.large=27; m5.xlarge=46; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=32; m5zn.large=64; m5zn.xlarge=86; r5.2xlarge=22; r5.large=144; r5.xlarge=23; r5a.2xlarge=0; r5a.large=42; r5a.xlarge=20; z1d.2xlarge=28; z1d.large=56; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,normal,0.05,40,22,RESHIMAX,231.9799999999999,52, 81, 26, 0, 0, 24, 41, 42, 61, 0, 26, 47, 0, 0, 21, 30, 65, 86, 22, 145, 24, 0, 44, 20, 29, 56, 58,{c5.2xlarge=52; c5.xlarge=81; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=24; i3.2xlarge=41; i3.large=42; i3.xlarge=61; m5.2xlarge=0; m5.large=26; m5.xlarge=47; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=30; m5zn.large=65; m5zn.xlarge=86; r5.2xlarge=22; r5.large=145; r5.xlarge=24; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=20; z1d.2xlarge=29; z1d.large=56; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,normal,0.05,40,22,RESHIFCFS,231.65999999999988,54, 80, 26, 0, 0, 25, 42, 40, 62, 0, 25, 45, 0, 0, 20, 32, 64, 86, 23, 145, 23, 0, 45, 21, 28, 57, 57,{c5.2xlarge=54; c5.xlarge=80; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=25; i3.2xlarge=42; i3.large=40; i3.xlarge=62; m5.2xlarge=0; m5.large=25; m5.xlarge=45; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=32; m5zn.large=64; m5zn.xlarge=86; r5.2xlarge=23; r5.large=145; r5.xlarge=23; r5a.2xlarge=0; r5a.large=45; r5a.xlarge=21; z1d.2xlarge=28; z1d.large=57; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=2}
eager,normal,0.05,40,23,MINMIN,232.9999999999999,29, 28, 81, 84, 23, 81, 0, 0, 20, 23, 28, 23, 61, 0, 62, 30, 34, 29, 94, 28, 50, 20, 22, 61, 32, 28, 29,{c5.2xlarge=29; c5.xlarge=28; c5a.2xlarge=81; c5a.xlarge=84; d3.2xlarge=23; d3.xlarge=81; i3.2xlarge=0; i3.large=0; i3.xlarge=20; m5.2xlarge=23; m5.large=28; m5.xlarge=23; m5a.2xlarge=61; m5a.large=0; m5a.xlarge=62; m5zn.2xlarge=30; m5zn.large=34; m5zn.xlarge=29; r5.2xlarge=94; r5.large=28; r5.xlarge=50; r5a.2xlarge=20; r5a.large=22; r5a.xlarge=61; z1d.2xlarge=32; z1d.large=28; z1d.xlarge=29},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
eager,normal,0.05,40,23,MAXMIN,234.28999999999982,28, 28, 83, 87, 24, 78, 0, 0, 19, 23, 27, 23, 61, 0, 62, 30, 34, 29, 95, 28, 50, 20, 21, 61, 32, 28, 29,{c5.2xlarge=28; c5.xlarge=28; c5a.2xlarge=83; c5a.xlarge=87; d3.2xlarge=24; d3.xlarge=78; i3.2xlarge=0; i3.large=0; i3.xlarge=19; m5.2xlarge=23; m5.large=27; m5.xlarge=23; m5a.2xlarge=61; m5a.large=0; m5a.xlarge=62; m5zn.2xlarge=30; m5zn.large=34; m5zn.xlarge=29; r5.2xlarge=95; r5.large=28; r5.xlarge=50; r5a.2xlarge=20; r5a.large=21; r5a.xlarge=61; z1d.2xlarge=32; z1d.large=28; z1d.xlarge=29},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
eager,normal,0.05,40,23,MCT,232.3099999999999,30, 27, 82, 86, 24, 76, 0, 0, 20, 24, 27, 23, 62, 0, 61, 30, 34, 29, 94, 28, 51, 19, 22, 62, 31, 29, 29,{c5.2xlarge=30; c5.xlarge=27; c5a.2xlarge=82; c5a.xlarge=86; d3.2xlarge=24; d3.xlarge=76; i3.2xlarge=0; i3.large=0; i3.xlarge=20; m5.2xlarge=24; m5.large=27; m5.xlarge=23; m5a.2xlarge=62; m5a.large=0; m5a.xlarge=61; m5zn.2xlarge=30; m5zn.large=34; m5zn.xlarge=29; r5.2xlarge=94; r5.large=28; r5.xlarge=51; r5a.2xlarge=19; r5a.large=22; r5a.xlarge=62; z1d.2xlarge=31; z1d.large=29; z1d.xlarge=29},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
