Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,normal,0.1,40,0,MINMIN,236.97999999999993,0, 54, 82, 60, 73, 54, 20, 20, 0, 51, 28, 74, 40, 0, 41, 94, 0, 33, 0, 27, 52, 61, 67, 41, 0, 0, 28,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=82; c5a.xlarge=60; d3.2xlarge=73; d3.xlarge=54; i3.2xlarge=20; i3.large=20; i3.xlarge=0; m5.2xlarge=51; m5.large=28; m5.xlarge=74; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=94; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=27; r5.xlarge=52; r5a.2xlarge=61; r5a.large=67; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,normal,0.1,40,4,TEXTDISTANCE,239.57999999999984,58, 27, 0, 30, 70, 0, 83, 0, 39, 117, 0, 25, 0, 21, 0, 58, 128, 57, 67, 55, 48, 20, 21, 20, 0, 0, 56,{c5.2xlarge=58; c5.xlarge=27; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=70; d3.xlarge=0; i3.2xlarge=83; i3.large=0; i3.xlarge=39; m5.2xlarge=117; m5.large=0; m5.xlarge=25; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=58; m5zn.large=128; m5zn.xlarge=57; r5.2xlarge=67; r5.large=55; r5.xlarge=48; r5a.2xlarge=20; r5a.large=21; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=56},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=4; i3.large=0; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=3; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,normal,0.1,40,4,CRITICALPATH,234.97999999999988,57, 28, 0, 28, 69, 0, 82, 0, 40, 116, 0, 23, 0, 22, 0, 59, 132, 59, 65, 54, 48, 19, 22, 20, 0, 0, 57,{c5.2xlarge=57; c5.xlarge=28; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=69; d3.xlarge=0; i3.2xlarge=82; i3.large=0; i3.xlarge=40; m5.2xlarge=116; m5.large=0; m5.xlarge=23; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=59; m5zn.large=132; m5zn.xlarge=59; r5.2xlarge=65; r5.large=54; r5.xlarge=48; r5a.2xlarge=19; r5a.large=22; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=4; i3.large=0; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=3; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,normal,0.1,40,4,CRITICALPATHREVERSE,235.16999999999987,56, 28, 0, 28, 69, 0, 81, 0, 40, 116, 0, 22, 0, 22, 0, 59, 132, 58, 66, 55, 48, 19, 21, 21, 0, 0, 59,{c5.2xlarge=56; c5.xlarge=28; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=69; d3.xlarge=0; i3.2xlarge=81; i3.large=0; i3.xlarge=40; m5.2xlarge=116; m5.large=0; m5.xlarge=22; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=59; m5zn.large=132; m5zn.xlarge=58; r5.2xlarge=66; r5.large=55; r5.xlarge=48; r5a.2xlarge=19; r5a.large=21; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=59},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=4; i3.large=0; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=3; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,normal,0.1,40,4,RESHIV2,235.1499999999999,57, 27, 0, 29, 68, 0, 81, 0, 40, 115, 0, 23, 0, 21, 0, 60, 133, 58, 66, 54, 49, 19, 21, 21, 0, 0, 58,{c5.2xlarge=57; c5.xlarge=27; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=68; d3.xlarge=0; i3.2xlarge=81; i3.large=0; i3.xlarge=40; m5.2xlarge=115; m5.large=0; m5.xlarge=23; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=60; m5zn.large=133; m5zn.xlarge=58; r5.2xlarge=66; r5.large=54; r5.xlarge=49; r5a.2xlarge=19; r5a.large=21; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=4; i3.large=0; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=3; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,normal,0.1,40,4,RESHIV3,234.58999999999983,55, 28, 0, 28, 69, 0, 84, 0, 40, 115, 0, 23, 0, 21, 0, 61, 131, 56, 67, 55, 48, 19, 21, 22, 0, 0, 57,{c5.2xlarge=55; c5.xlarge=28; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=69; d3.xlarge=0; i3.2xlarge=84; i3.large=0; i3.xlarge=40; m5.2xlarge=115; m5.large=0; m5.xlarge=23; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=61; m5zn.large=131; m5zn.xlarge=56; r5.2xlarge=67; r5.large=55; r5.xlarge=48; r5a.2xlarge=19; r5a.large=21; r5a.xlarge=22; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=4; i3.large=0; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=3; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,normal,0.1,40,4,RESHIMAX,235.04999999999987,57, 27, 0, 29, 72, 0, 83, 0, 40, 115, 0, 22, 0, 21, 0, 60, 130, 57, 65, 57, 47, 20, 21, 20, 0, 0, 57,{c5.2xlarge=57; c5.xlarge=27; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=72; d3.xlarge=0; i3.2xlarge=83; i3.large=0; i3.xlarge=40; m5.2xlarge=115; m5.large=0; m5.xlarge=22; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=60; m5zn.large=130; m5zn.xlarge=57; r5.2xlarge=65; r5.large=57; r5.xlarge=47; r5a.2xlarge=20; r5a.large=21; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=4; i3.large=0; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=3; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,normal,0.1,40,4,RESHIFCFS,235.06999999999988,57, 29, 0, 30, 68, 0, 82, 0, 39, 114, 0, 23, 0, 22, 0, 58, 132, 57, 66, 55, 48, 19, 22, 21, 0, 0, 58,{c5.2xlarge=57; c5.xlarge=29; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=68; d3.xlarge=0; i3.2xlarge=82; i3.large=0; i3.xlarge=39; m5.2xlarge=114; m5.large=0; m5.xlarge=23; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=58; m5zn.large=132; m5zn.xlarge=57; r5.2xlarge=66; r5.large=55; r5.xlarge=48; r5a.2xlarge=19; r5a.large=22; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=4; i3.large=0; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=3; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
eager,normal,0.1,40,5,MINMIN,230.19999999999987,54, 26, 157, 58, 22, 24, 41, 62, 0, 45, 0, 0, 20, 0, 20, 60, 62, 113, 0, 26, 21, 20, 42, 42, 0, 0, 85,{c5.2xlarge=54; c5.xlarge=26; c5a.2xlarge=157; c5a.xlarge=58; d3.2xlarge=22; d3.xlarge=24; i3.2xlarge=41; i3.large=62; i3.xlarge=0; m5.2xlarge=45; m5.large=0; m5.xlarge=0; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=60; m5zn.large=62; m5zn.xlarge=113; r5.2xlarge=0; r5.large=26; r5.xlarge=21; r5a.2xlarge=20; r5a.large=42; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=85},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=6; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
eager,normal,0.1,40,5,MAXMIN,230.3999999999999,55, 26, 160, 57, 23, 25, 40, 61, 0, 43, 0, 0, 19, 0, 20, 60, 64, 115, 0, 26, 22, 19, 41, 40, 0, 0, 84,{c5.2xlarge=55; c5.xlarge=26; c5a.2xlarge=160; c5a.xlarge=57; d3.2xlarge=23; d3.xlarge=25; i3.2xlarge=40; i3.large=61; i3.xlarge=0; m5.2xlarge=43; m5.large=0; m5.xlarge=0; m5a.2xlarge=19; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=60; m5zn.large=64; m5zn.xlarge=115; r5.2xlarge=0; r5.large=26; r5.xlarge=22; r5a.2xlarge=19; r5a.large=41; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=84},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=6; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
eager,normal,0.1,40,5,MCT,230.33999999999983,54, 26, 159, 58, 23, 24, 42, 61, 0, 44, 0, 0, 20, 0, 20, 60, 63, 114, 0, 26, 21, 19, 41, 41, 0, 0, 84,{c5.2xlarge=54; c5.xlarge=26; c5a.2xlarge=159; c5a.xlarge=58; d3.2xlarge=23; d3.xlarge=24; i3.2xlarge=42; i3.large=61; i3.xlarge=0; m5.2xlarge=44; m5.large=0; m5.xlarge=0; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=60; m5zn.large=63; m5zn.xlarge=114; r5.2xlarge=0; r5.large=26; r5.xlarge=21; r5a.2xlarge=19; r5a.large=41; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=84},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=6; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
eager,normal,0.1,40,5,ROUNDROBIN,298.3599999999999,53, 26, 157, 58, 22, 25, 42, 60, 0, 43, 0, 0, 19, 0, 28, 58, 62, 114, 0, 25, 22, 20, 41, 40, 0, 0, 85,{c5.2xlarge=53; c5.xlarge=26; c5a.2xlarge=157; c5a.xlarge=58; d3.2xlarge=22; d3.xlarge=25; i3.2xlarge=42; i3.large=60; i3.xlarge=0; m5.2xlarge=43; m5.large=0; m5.xlarge=0; m5a.2xlarge=19; m5a.large=0; m5a.xlarge=28; m5zn.2xlarge=58; m5zn.large=62; m5zn.xlarge=114; r5.2xlarge=0; r5.large=25; r5.xlarge=22; r5a.2xlarge=20; r5a.large=41; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=85},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=6; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
eager,normal,0.1,40,5,STATIC,225.09999999999988,57, 27, 163, 56, 22, 24, 34, 51, 0, 42, 0, 0, 16, 0, 20, 66, 68, 134, 0, 22, 20, 15, 36, 36, 0, 0, 91,{c5.2xlarge=57; c5.xlarge=27; c5a.2xlarge=163; c5a.xlarge=56; d3.2xlarge=22; d3.xlarge=24; i3.2xlarge=34; i3.large=51; i3.xlarge=0; m5.2xlarge=42; m5.large=0; m5.xlarge=0; m5a.2xlarge=16; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=66; m5zn.large=68; m5zn.xlarge=134; r5.2xlarge=0; r5.large=22; r5.xlarge=20; r5a.2xlarge=15; r5a.large=36; r5a.xlarge=36; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=91},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=6; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
eager,normal,0.1,40,5,NOML,247.50999999999988,55, 29, 157, 58, 22, 25, 40, 61, 0, 46, 0, 0, 18, 0, 20, 58, 62, 115, 0, 25, 21, 19, 42, 41, 0, 0, 86,{c5.2xlarge=55; c5.xlarge=29; c5a.2xlarge=157; c5a.xlarge=58; d3.2xlarge=22; d3.xlarge=25; i3.2xlarge=40; i3.large=61; i3.xlarge=0; m5.2xlarge=46; m5.large=0; m5.xlarge=0; m5a.2xlarge=18; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=58; m5zn.large=62; m5zn.xlarge=115; r5.2xlarge=0; r5.large=25; r5.xlarge=21; r5a.2xlarge=19; r5a.large=42; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=86},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=6; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
eager,normal,0.1,40,5,CUSTOMCLUSTERNOML,234.00999999999985,54, 26, 156, 57, 24, 24, 41, 60, 0, 43, 0, 0, 20, 0, 21, 61, 63, 112, 0, 26, 22, 21, 41, 41, 0, 0, 87,{c5.2xlarge=54; c5.xlarge=26; c5a.2xlarge=156; c5a.xlarge=57; d3.2xlarge=24; d3.xlarge=24; i3.2xlarge=41; i3.large=60; i3.xlarge=0; m5.2xlarge=43; m5.large=0; m5.xlarge=0; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=61; m5zn.large=63; m5zn.xlarge=112; r5.2xlarge=0; r5.large=26; r5.xlarge=22; r5a.2xlarge=21; r5a.large=41; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=87},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=6; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
eager,normal,0.1,40,5,TEXTDISTANCE,235.6899999999999,54, 26, 157, 58, 22, 25, 41, 60, 0, 47, 0, 0, 22, 0, 20, 57, 61, 115, 0, 25, 22, 19, 42, 42, 0, 0, 85,{c5.2xlarge=54; c5.xlarge=26; c5a.2xlarge=157; c5a.xlarge=58; d3.2xlarge=22; d3.xlarge=25; i3.2xlarge=41; i3.large=60; i3.xlarge=0; m5.2xlarge=47; m5.large=0; m5.xlarge=0; m5a.2xlarge=22; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=57; m5zn.large=61; m5zn.xlarge=115; r5.2xlarge=0; r5.large=25; r5.xlarge=22; r5a.2xlarge=19; r5a.large=42; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=85},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=6; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
eager,normal,0.1,40,5,CRITICALPATH,231.19999999999987,54, 26, 156, 57, 24, 25, 39, 59, 0, 42, 0, 0, 21, 0, 21, 59, 65, 114, 0, 26, 22, 20, 43, 42, 0, 0, 85,{c5.2xlarge=54; c5.xlarge=26; c5a.2xlarge=156; c5a.xlarge=57; d3.2xlarge=24; d3.xlarge=25; i3.2xlarge=39; i3.large=59; i3.xlarge=0; m5.2xlarge=42; m5.large=0; m5.xlarge=0; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=59; m5zn.large=65; m5zn.xlarge=114; r5.2xlarge=0; r5.large=26; r5.xlarge=22; r5a.2xlarge=20; r5a.large=43; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=85},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=6; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
eager,normal,0.1,40,5,CRITICALPATHREVERSE,230.5499999999999,53, 29, 158, 56, 23, 24, 40, 59, 0, 44, 0, 0, 21, 0, 20, 59, 65, 114, 0, 25, 22, 19, 42, 41, 0, 0, 86,{c5.2xlarge=53; c5.xlarge=29; c5a.2xlarge=158; c5a.xlarge=56; d3.2xlarge=23; d3.xlarge=24; i3.2xlarge=40; i3.large=59; i3.xlarge=0; m5.2xlarge=44; m5.large=0; m5.xlarge=0; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=59; m5zn.large=65; m5zn.xlarge=114; r5.2xlarge=0; r5.large=25; r5.xlarge=22; r5a.2xlarge=19; r5a.large=42; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=86},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=6; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
eager,normal,0.1,40,5,RESHIV2,230.7999999999999,53, 26, 157, 58, 24, 26, 40, 60, 0, 44, 0, 0, 20, 0, 20, 58, 64, 114, 0, 26, 21, 19, 43, 41, 0, 0, 86,{c5.2xlarge=53; c5.xlarge=26; c5a.2xlarge=157; c5a.xlarge=58; d3.2xlarge=24; d3.xlarge=26; i3.2xlarge=40; i3.large=60; i3.xlarge=0; m5.2xlarge=44; m5.large=0; m5.xlarge=0; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=58; m5zn.large=64; m5zn.xlarge=114; r5.2xlarge=0; r5.large=26; r5.xlarge=21; r5a.2xlarge=19; r5a.large=43; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=86},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=6; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
eager,normal,0.1,40,5,RESHIV3,231.4899999999999,54, 26, 156, 57, 23, 25, 39, 60, 0, 43, 0, 0, 19, 0, 22, 59, 66, 113, 0, 25, 21, 21, 43, 42, 0, 0, 86,{c5.2xlarge=54; c5.xlarge=26; c5a.2xlarge=156; c5a.xlarge=57; d3.2xlarge=23; d3.xlarge=25; i3.2xlarge=39; i3.large=60; i3.xlarge=0; m5.2xlarge=43; m5.large=0; m5.xlarge=0; m5a.2xlarge=19; m5a.large=0; m5a.xlarge=22; m5zn.2xlarge=59; m5zn.large=66; m5zn.xlarge=113; r5.2xlarge=0; r5.large=25; r5.xlarge=21; r5a.2xlarge=21; r5a.large=43; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=86},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=6; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
