Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.1,40,0,MINMIN,356.97,0, 51, 78, 51, 72, 53, 24, 16, 0, 53, 27, 79, 57, 0, 49, 61, 0, 24, 0, 30, 50, 69, 85, 52, 0, 0, 19,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=78; c5a.xlarge=51; d3.2xlarge=72; d3.xlarge=53; i3.2xlarge=24; i3.large=16; i3.xlarge=0; m5.2xlarge=53; m5.large=27; m5.xlarge=79; m5a.2xlarge=57; m5a.large=0; m5a.xlarge=49; m5zn.2xlarge=61; m5zn.large=0; m5zn.xlarge=24; r5.2xlarge=0; r5.large=30; r5.xlarge=50; r5a.2xlarge=69; r5a.large=85; r5a.xlarge=52; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=19},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,45,MINMIN,356.97,0, 53, 19, 0, 119, 23, 47, 23, 50, 23, 0, 20, 49, 57, 31, 99, 0, 0, 0, 25, 50, 0, 195, 72, 23, 0, 22,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=19; c5a.xlarge=0; d3.2xlarge=119; d3.xlarge=23; i3.2xlarge=47; i3.large=23; i3.xlarge=50; m5.2xlarge=23; m5.large=0; m5.xlarge=20; m5a.2xlarge=49; m5a.large=57; m5a.xlarge=31; m5zn.2xlarge=99; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=25; r5.xlarge=50; r5a.2xlarge=0; r5a.large=195; r5a.xlarge=72; z1d.2xlarge=23; z1d.large=0; z1d.xlarge=22},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,45,MAXMIN,356.97,0, 47, 19, 0, 109, 23, 57, 25, 57, 24, 0, 23, 57, 55, 21, 105, 0, 0, 0, 27, 56, 0, 168, 81, 21, 0, 25,{c5.2xlarge=0; c5.xlarge=47; c5a.2xlarge=19; c5a.xlarge=0; d3.2xlarge=109; d3.xlarge=23; i3.2xlarge=57; i3.large=25; i3.xlarge=57; m5.2xlarge=24; m5.large=0; m5.xlarge=23; m5a.2xlarge=57; m5a.large=55; m5a.xlarge=21; m5zn.2xlarge=105; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=27; r5.xlarge=56; r5a.2xlarge=0; r5a.large=168; r5a.xlarge=81; z1d.2xlarge=21; z1d.large=0; z1d.xlarge=25},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,45,MCT,356.97,0, 38, 23, 0, 117, 21, 49, 24, 56, 24, 0, 28, 55, 68, 27, 101, 0, 0, 0, 27, 55, 0, 170, 70, 25, 0, 22,{c5.2xlarge=0; c5.xlarge=38; c5a.2xlarge=23; c5a.xlarge=0; d3.2xlarge=117; d3.xlarge=21; i3.2xlarge=49; i3.large=24; i3.xlarge=56; m5.2xlarge=24; m5.large=0; m5.xlarge=28; m5a.2xlarge=55; m5a.large=68; m5a.xlarge=27; m5zn.2xlarge=101; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=27; r5.xlarge=55; r5a.2xlarge=0; r5a.large=170; r5a.xlarge=70; z1d.2xlarge=25; z1d.large=0; z1d.xlarge=22},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,45,ROUNDROBIN,356.97,0, 0, 0, 0, 61, 0, 61, 3, 88, 10, 0, 14, 60, 109, 52, 130, 0, 0, 0, 0, 66, 0, 266, 59, 0, 0, 21,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=61; d3.xlarge=0; i3.2xlarge=61; i3.large=3; i3.xlarge=88; m5.2xlarge=10; m5.large=0; m5.xlarge=14; m5a.2xlarge=60; m5a.large=109; m5a.xlarge=52; m5zn.2xlarge=130; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=66; r5a.2xlarge=0; r5a.large=266; r5a.xlarge=59; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=21},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,45,STATIC,356.97,0, 47, 30, 0, 127, 23, 54, 26, 44, 25, 0, 25, 48, 45, 24, 107, 0, 0, 0, 24, 55, 0, 176, 75, 21, 0, 24,{c5.2xlarge=0; c5.xlarge=47; c5a.2xlarge=30; c5a.xlarge=0; d3.2xlarge=127; d3.xlarge=23; i3.2xlarge=54; i3.large=26; i3.xlarge=44; m5.2xlarge=25; m5.large=0; m5.xlarge=25; m5a.2xlarge=48; m5a.large=45; m5a.xlarge=24; m5zn.2xlarge=107; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=24; r5.xlarge=55; r5a.2xlarge=0; r5a.large=176; r5a.xlarge=75; z1d.2xlarge=21; z1d.large=0; z1d.xlarge=24},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,45,NOML,356.97,0, 84, 48, 0, 48, 32, 38, 27, 44, 38, 0, 42, 55, 51, 38, 123, 0, 0, 0, 46, 53, 0, 97, 45, 50, 0, 41,{c5.2xlarge=0; c5.xlarge=84; c5a.2xlarge=48; c5a.xlarge=0; d3.2xlarge=48; d3.xlarge=32; i3.2xlarge=38; i3.large=27; i3.xlarge=44; m5.2xlarge=38; m5.large=0; m5.xlarge=42; m5a.2xlarge=55; m5a.large=51; m5a.xlarge=38; m5zn.2xlarge=123; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=46; r5.xlarge=53; r5a.2xlarge=0; r5a.large=97; r5a.xlarge=45; z1d.2xlarge=50; z1d.large=0; z1d.xlarge=41},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,45,CUSTOMCLUSTERNOML,356.97,0, 67, 43, 0, 89, 44, 69, 30, 43, 40, 0, 41, 45, 46, 31, 108, 0, 0, 0, 30, 75, 0, 61, 47, 44, 0, 47,{c5.2xlarge=0; c5.xlarge=67; c5a.2xlarge=43; c5a.xlarge=0; d3.2xlarge=89; d3.xlarge=44; i3.2xlarge=69; i3.large=30; i3.xlarge=43; m5.2xlarge=40; m5.large=0; m5.xlarge=41; m5a.2xlarge=45; m5a.large=46; m5a.xlarge=31; m5zn.2xlarge=108; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=30; r5.xlarge=75; r5a.2xlarge=0; r5a.large=61; r5a.xlarge=47; z1d.2xlarge=44; z1d.large=0; z1d.xlarge=47},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,45,TEXTDISTANCE,356.97,0, 68, 44, 0, 101, 43, 45, 34, 34, 51, 0, 39, 52, 51, 35, 107, 0, 0, 0, 37, 58, 0, 47, 61, 47, 0, 46,{c5.2xlarge=0; c5.xlarge=68; c5a.2xlarge=44; c5a.xlarge=0; d3.2xlarge=101; d3.xlarge=43; i3.2xlarge=45; i3.large=34; i3.xlarge=34; m5.2xlarge=51; m5.large=0; m5.xlarge=39; m5a.2xlarge=52; m5a.large=51; m5a.xlarge=35; m5zn.2xlarge=107; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=37; r5.xlarge=58; r5a.2xlarge=0; r5a.large=47; r5a.xlarge=61; z1d.2xlarge=47; z1d.large=0; z1d.xlarge=46},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,45,CRITICALPATH,356.97,0, 83, 48, 0, 97, 41, 43, 26, 50, 35, 0, 38, 44, 42, 25, 108, 0, 0, 0, 42, 69, 0, 61, 51, 51, 0, 46,{c5.2xlarge=0; c5.xlarge=83; c5a.2xlarge=48; c5a.xlarge=0; d3.2xlarge=97; d3.xlarge=41; i3.2xlarge=43; i3.large=26; i3.xlarge=50; m5.2xlarge=35; m5.large=0; m5.xlarge=38; m5a.2xlarge=44; m5a.large=42; m5a.xlarge=25; m5zn.2xlarge=108; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=42; r5.xlarge=69; r5a.2xlarge=0; r5a.large=61; r5a.xlarge=51; z1d.2xlarge=51; z1d.large=0; z1d.xlarge=46},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,45,CRITICALPATHREVERSE,356.97,0, 78, 39, 0, 98, 43, 48, 35, 47, 36, 0, 37, 48, 55, 34, 114, 0, 0, 0, 38, 56, 0, 62, 44, 47, 0, 41,{c5.2xlarge=0; c5.xlarge=78; c5a.2xlarge=39; c5a.xlarge=0; d3.2xlarge=98; d3.xlarge=43; i3.2xlarge=48; i3.large=35; i3.xlarge=47; m5.2xlarge=36; m5.large=0; m5.xlarge=37; m5a.2xlarge=48; m5a.large=55; m5a.xlarge=34; m5zn.2xlarge=114; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=38; r5.xlarge=56; r5a.2xlarge=0; r5a.large=62; r5a.xlarge=44; z1d.2xlarge=47; z1d.large=0; z1d.xlarge=41},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,45,RESHIV2,356.97,0, 75, 47, 0, 87, 48, 48, 30, 46, 30, 0, 38, 44, 49, 34, 118, 0, 0, 0, 41, 65, 0, 57, 49, 44, 0, 50,{c5.2xlarge=0; c5.xlarge=75; c5a.2xlarge=47; c5a.xlarge=0; d3.2xlarge=87; d3.xlarge=48; i3.2xlarge=48; i3.large=30; i3.xlarge=46; m5.2xlarge=30; m5.large=0; m5.xlarge=38; m5a.2xlarge=44; m5a.large=49; m5a.xlarge=34; m5zn.2xlarge=118; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=41; r5.xlarge=65; r5a.2xlarge=0; r5a.large=57; r5a.xlarge=49; z1d.2xlarge=44; z1d.large=0; z1d.xlarge=50},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,45,RESHIV3,356.97,0, 82, 43, 0, 96, 42, 43, 31, 42, 40, 0, 35, 49, 40, 27, 127, 0, 0, 0, 46, 62, 0, 55, 43, 50, 0, 47,{c5.2xlarge=0; c5.xlarge=82; c5a.2xlarge=43; c5a.xlarge=0; d3.2xlarge=96; d3.xlarge=42; i3.2xlarge=43; i3.large=31; i3.xlarge=42; m5.2xlarge=40; m5.large=0; m5.xlarge=35; m5a.2xlarge=49; m5a.large=40; m5a.xlarge=27; m5zn.2xlarge=127; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=46; r5.xlarge=62; r5a.2xlarge=0; r5a.large=55; r5a.xlarge=43; z1d.2xlarge=50; z1d.large=0; z1d.xlarge=47},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,45,RESHIMAX,356.97,0, 84, 43, 0, 95, 47, 35, 28, 41, 35, 0, 45, 43, 57, 36, 116, 0, 0, 0, 39, 61, 0, 57, 44, 51, 0, 43,{c5.2xlarge=0; c5.xlarge=84; c5a.2xlarge=43; c5a.xlarge=0; d3.2xlarge=95; d3.xlarge=47; i3.2xlarge=35; i3.large=28; i3.xlarge=41; m5.2xlarge=35; m5.large=0; m5.xlarge=45; m5a.2xlarge=43; m5a.large=57; m5a.xlarge=36; m5zn.2xlarge=116; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=39; r5.xlarge=61; r5a.2xlarge=0; r5a.large=57; r5a.xlarge=44; z1d.2xlarge=51; z1d.large=0; z1d.xlarge=43},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,45,RESHIFCFS,356.97,0, 87, 46, 0, 99, 36, 40, 34, 44, 33, 0, 43, 36, 48, 29, 126, 0, 0, 0, 44, 64, 0, 44, 53, 47, 0, 47,{c5.2xlarge=0; c5.xlarge=87; c5a.2xlarge=46; c5a.xlarge=0; d3.2xlarge=99; d3.xlarge=36; i3.2xlarge=40; i3.large=34; i3.xlarge=44; m5.2xlarge=33; m5.large=0; m5.xlarge=43; m5a.2xlarge=36; m5a.large=48; m5a.xlarge=29; m5zn.2xlarge=126; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=44; r5.xlarge=64; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=53; z1d.2xlarge=47; z1d.large=0; z1d.xlarge=47},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,46,MINMIN,356.97,30, 54, 23, 0, 27, 136, 0, 95, 52, 0, 20, 72, 0, 0, 26, 28, 23, 46, 24, 24, 74, 0, 124, 0, 17, 0, 105,{c5.2xlarge=30; c5.xlarge=54; c5a.2xlarge=23; c5a.xlarge=0; d3.2xlarge=27; d3.xlarge=136; i3.2xlarge=0; i3.large=95; i3.xlarge=52; m5.2xlarge=0; m5.large=20; m5.xlarge=72; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=26; m5zn.2xlarge=28; m5zn.large=23; m5zn.xlarge=46; r5.2xlarge=24; r5.large=24; r5.xlarge=74; r5a.2xlarge=0; r5a.large=124; r5a.xlarge=0; z1d.2xlarge=17; z1d.large=0; z1d.xlarge=105},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=4}
viralrecon,normal,0.1,40,46,MAXMIN,356.97,31, 46, 26, 0, 23, 135, 0, 98, 47, 0, 22, 78, 0, 0, 14, 31, 19, 54, 27, 25, 70, 0, 122, 0, 21, 0, 111,{c5.2xlarge=31; c5.xlarge=46; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=23; d3.xlarge=135; i3.2xlarge=0; i3.large=98; i3.xlarge=47; m5.2xlarge=0; m5.large=22; m5.xlarge=78; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=14; m5zn.2xlarge=31; m5zn.large=19; m5zn.xlarge=54; r5.2xlarge=27; r5.large=25; r5.xlarge=70; r5a.2xlarge=0; r5a.large=122; r5a.xlarge=0; z1d.2xlarge=21; z1d.large=0; z1d.xlarge=111},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=4}
viralrecon,normal,0.1,40,46,MCT,356.97,27, 52, 27, 0, 21, 128, 0, 99, 45, 0, 25, 83, 0, 0, 23, 32, 24, 59, 29, 26, 71, 0, 119, 0, 21, 0, 89,{c5.2xlarge=27; c5.xlarge=52; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=21; d3.xlarge=128; i3.2xlarge=0; i3.large=99; i3.xlarge=45; m5.2xlarge=0; m5.large=25; m5.xlarge=83; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=23; m5zn.2xlarge=32; m5zn.large=24; m5zn.xlarge=59; r5.2xlarge=29; r5.large=26; r5.xlarge=71; r5a.2xlarge=0; r5a.large=119; r5a.xlarge=0; z1d.2xlarge=21; z1d.large=0; z1d.xlarge=89},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=4}
viralrecon,normal,0.1,40,46,ROUNDROBIN,356.97,44, 61, 21, 0, 0, 186, 0, 29, 58, 0, 5, 123, 0, 0, 48, 61, 0, 61, 44, 14, 58, 0, 104, 0, 0, 0, 83,{c5.2xlarge=44; c5.xlarge=61; c5a.2xlarge=21; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=186; i3.2xlarge=0; i3.large=29; i3.xlarge=58; m5.2xlarge=0; m5.large=5; m5.xlarge=123; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=48; m5zn.2xlarge=61; m5zn.large=0; m5zn.xlarge=61; r5.2xlarge=44; r5.large=14; r5.xlarge=58; r5a.2xlarge=0; r5a.large=104; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=83},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=4}
viralrecon,normal,0.1,40,46,STATIC,356.97,22, 57, 28, 0, 20, 120, 0, 109, 49, 0, 21, 74, 0, 0, 21, 28, 25, 55, 27, 22, 71, 0, 122, 0, 26, 0, 103,{c5.2xlarge=22; c5.xlarge=57; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=20; d3.xlarge=120; i3.2xlarge=0; i3.large=109; i3.xlarge=49; m5.2xlarge=0; m5.large=21; m5.xlarge=74; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=28; m5zn.large=25; m5zn.xlarge=55; r5.2xlarge=27; r5.large=22; r5.xlarge=71; r5a.2xlarge=0; r5a.large=122; r5a.xlarge=0; z1d.2xlarge=26; z1d.large=0; z1d.xlarge=103},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=4}
