Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.0,40,0,MINMIN,356.97,0, 58, 66, 102, 69, 61, 21, 0, 0, 61, 14, 1, 113, 0, 40, 84, 0, 0, 0, 10, 63, 48, 160, 29, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=58; c5a.2xlarge=66; c5a.xlarge=102; d3.2xlarge=69; d3.xlarge=61; i3.2xlarge=21; i3.large=0; i3.xlarge=0; m5.2xlarge=61; m5.large=14; m5.xlarge=1; m5a.2xlarge=113; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=84; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=10; r5.xlarge=63; r5a.2xlarge=48; r5a.large=160; r5a.xlarge=29; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,36,RESHIMAX,356.97,42, 90, 115, 0, 0, 34, 0, 47, 32, 31, 0, 56, 45, 27, 44, 75, 0, 40, 44, 35, 0, 32, 51, 32, 73, 55, 0,{c5.2xlarge=42; c5.xlarge=90; c5a.2xlarge=115; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=34; i3.2xlarge=0; i3.large=47; i3.xlarge=32; m5.2xlarge=31; m5.large=0; m5.xlarge=56; m5a.2xlarge=45; m5a.large=27; m5a.xlarge=44; m5zn.2xlarge=75; m5zn.large=0; m5zn.xlarge=40; r5.2xlarge=44; r5.large=35; r5.xlarge=0; r5a.2xlarge=32; r5a.large=51; r5a.xlarge=32; z1d.2xlarge=73; z1d.large=55; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.0,40,36,RESHIFCFS,356.97,48, 76, 133, 0, 0, 38, 0, 46, 39, 27, 0, 48, 39, 33, 50, 74, 0, 45, 42, 35, 0, 26, 49, 31, 74, 47, 0,{c5.2xlarge=48; c5.xlarge=76; c5a.2xlarge=133; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=38; i3.2xlarge=0; i3.large=46; i3.xlarge=39; m5.2xlarge=27; m5.large=0; m5.xlarge=48; m5a.2xlarge=39; m5a.large=33; m5a.xlarge=50; m5zn.2xlarge=74; m5zn.large=0; m5zn.xlarge=45; r5.2xlarge=42; r5.large=35; r5.xlarge=0; r5a.2xlarge=26; r5a.large=49; r5a.xlarge=31; z1d.2xlarge=74; z1d.large=47; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.0,40,37,MINMIN,356.97,0, 61, 0, 117, 0, 60, 81, 0, 0, 0, 58, 0, 0, 106, 0, 0, 0, 58, 83, 0, 66, 52, 66, 87, 44, 0, 61,{c5.2xlarge=0; c5.xlarge=61; c5a.2xlarge=0; c5a.xlarge=117; d3.2xlarge=0; d3.xlarge=60; i3.2xlarge=81; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=58; m5.xlarge=0; m5a.2xlarge=0; m5a.large=106; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=58; r5.2xlarge=83; r5.large=0; r5.xlarge=66; r5a.2xlarge=52; r5a.large=66; r5a.xlarge=87; z1d.2xlarge=44; z1d.large=0; z1d.xlarge=61},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,37,MAXMIN,356.97,0, 63, 0, 117, 0, 60, 81, 0, 0, 0, 58, 0, 0, 106, 0, 0, 0, 58, 83, 0, 66, 52, 66, 85, 44, 0, 61,{c5.2xlarge=0; c5.xlarge=63; c5a.2xlarge=0; c5a.xlarge=117; d3.2xlarge=0; d3.xlarge=60; i3.2xlarge=81; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=58; m5.xlarge=0; m5a.2xlarge=0; m5a.large=106; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=58; r5.2xlarge=83; r5.large=0; r5.xlarge=66; r5a.2xlarge=52; r5a.large=66; r5a.xlarge=85; z1d.2xlarge=44; z1d.large=0; z1d.xlarge=61},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,37,MCT,356.97,0, 61, 0, 117, 0, 60, 81, 0, 0, 0, 58, 0, 0, 106, 0, 0, 0, 58, 83, 0, 66, 52, 66, 87, 44, 0, 61,{c5.2xlarge=0; c5.xlarge=61; c5a.2xlarge=0; c5a.xlarge=117; d3.2xlarge=0; d3.xlarge=60; i3.2xlarge=81; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=58; m5.xlarge=0; m5a.2xlarge=0; m5a.large=106; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=58; r5.2xlarge=83; r5.large=0; r5.xlarge=66; r5a.2xlarge=52; r5a.large=66; r5a.xlarge=87; z1d.2xlarge=44; z1d.large=0; z1d.xlarge=61},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,37,ROUNDROBIN,356.97,0, 61, 0, 117, 0, 60, 83, 0, 0, 0, 58, 0, 0, 106, 0, 0, 0, 58, 83, 0, 66, 52, 66, 85, 44, 0, 61,{c5.2xlarge=0; c5.xlarge=61; c5a.2xlarge=0; c5a.xlarge=117; d3.2xlarge=0; d3.xlarge=60; i3.2xlarge=83; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=58; m5.xlarge=0; m5a.2xlarge=0; m5a.large=106; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=58; r5.2xlarge=83; r5.large=0; r5.xlarge=66; r5a.2xlarge=52; r5a.large=66; r5a.xlarge=85; z1d.2xlarge=44; z1d.large=0; z1d.xlarge=61},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,37,STATIC,356.97,0, 61, 0, 117, 0, 60, 83, 0, 0, 0, 58, 0, 0, 106, 0, 0, 0, 58, 83, 0, 66, 52, 66, 85, 44, 0, 61,{c5.2xlarge=0; c5.xlarge=61; c5a.2xlarge=0; c5a.xlarge=117; d3.2xlarge=0; d3.xlarge=60; i3.2xlarge=83; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=58; m5.xlarge=0; m5a.2xlarge=0; m5a.large=106; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=58; r5.2xlarge=83; r5.large=0; r5.xlarge=66; r5a.2xlarge=52; r5a.large=66; r5a.xlarge=85; z1d.2xlarge=44; z1d.large=0; z1d.xlarge=61},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,37,NOML,356.97,0, 69, 0, 78, 0, 47, 52, 0, 0, 45, 58, 43, 37, 72, 31, 46, 0, 39, 54, 0, 68, 27, 56, 38, 66, 0, 74,{c5.2xlarge=0; c5.xlarge=69; c5a.2xlarge=0; c5a.xlarge=78; d3.2xlarge=0; d3.xlarge=47; i3.2xlarge=52; i3.large=0; i3.xlarge=0; m5.2xlarge=45; m5.large=58; m5.xlarge=43; m5a.2xlarge=37; m5a.large=72; m5a.xlarge=31; m5zn.2xlarge=46; m5zn.large=0; m5zn.xlarge=39; r5.2xlarge=54; r5.large=0; r5.xlarge=68; r5a.2xlarge=27; r5a.large=56; r5a.xlarge=38; z1d.2xlarge=66; z1d.large=0; z1d.xlarge=74},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,37,CUSTOMCLUSTERNOML,356.97,0, 81, 0, 41, 0, 93, 66, 0, 0, 37, 36, 41, 27, 50, 22, 50, 0, 42, 67, 0, 78, 30, 46, 51, 71, 0, 71,{c5.2xlarge=0; c5.xlarge=81; c5a.2xlarge=0; c5a.xlarge=41; d3.2xlarge=0; d3.xlarge=93; i3.2xlarge=66; i3.large=0; i3.xlarge=0; m5.2xlarge=37; m5.large=36; m5.xlarge=41; m5a.2xlarge=27; m5a.large=50; m5a.xlarge=22; m5zn.2xlarge=50; m5zn.large=0; m5zn.xlarge=42; r5.2xlarge=67; r5.large=0; r5.xlarge=78; r5a.2xlarge=30; r5a.large=46; r5a.xlarge=51; z1d.2xlarge=71; z1d.large=0; z1d.xlarge=71},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,37,TEXTDISTANCE,356.97,0, 67, 0, 59, 0, 71, 45, 0, 0, 43, 63, 43, 36, 60, 30, 46, 0, 51, 68, 0, 55, 38, 45, 52, 69, 0, 59,{c5.2xlarge=0; c5.xlarge=67; c5a.2xlarge=0; c5a.xlarge=59; d3.2xlarge=0; d3.xlarge=71; i3.2xlarge=45; i3.large=0; i3.xlarge=0; m5.2xlarge=43; m5.large=63; m5.xlarge=43; m5a.2xlarge=36; m5a.large=60; m5a.xlarge=30; m5zn.2xlarge=46; m5zn.large=0; m5zn.xlarge=51; r5.2xlarge=68; r5.large=0; r5.xlarge=55; r5a.2xlarge=38; r5a.large=45; r5a.xlarge=52; z1d.2xlarge=69; z1d.large=0; z1d.xlarge=59},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,37,CRITICALPATH,356.97,0, 73, 0, 81, 0, 82, 43, 0, 0, 37, 65, 37, 35, 40, 26, 45, 0, 46, 50, 0, 78, 25, 52, 45, 64, 0, 76,{c5.2xlarge=0; c5.xlarge=73; c5a.2xlarge=0; c5a.xlarge=81; d3.2xlarge=0; d3.xlarge=82; i3.2xlarge=43; i3.large=0; i3.xlarge=0; m5.2xlarge=37; m5.large=65; m5.xlarge=37; m5a.2xlarge=35; m5a.large=40; m5a.xlarge=26; m5zn.2xlarge=45; m5zn.large=0; m5zn.xlarge=46; r5.2xlarge=50; r5.large=0; r5.xlarge=78; r5a.2xlarge=25; r5a.large=52; r5a.xlarge=45; z1d.2xlarge=64; z1d.large=0; z1d.xlarge=76},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,37,CRITICALPATHREVERSE,356.97,0, 71, 0, 81, 0, 84, 37, 0, 0, 38, 54, 33, 29, 37, 31, 49, 0, 39, 62, 0, 75, 29, 51, 48, 80, 0, 72,{c5.2xlarge=0; c5.xlarge=71; c5a.2xlarge=0; c5a.xlarge=81; d3.2xlarge=0; d3.xlarge=84; i3.2xlarge=37; i3.large=0; i3.xlarge=0; m5.2xlarge=38; m5.large=54; m5.xlarge=33; m5a.2xlarge=29; m5a.large=37; m5a.xlarge=31; m5zn.2xlarge=49; m5zn.large=0; m5zn.xlarge=39; r5.2xlarge=62; r5.large=0; r5.xlarge=75; r5a.2xlarge=29; r5a.large=51; r5a.xlarge=48; z1d.2xlarge=80; z1d.large=0; z1d.xlarge=72},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,37,RESHIV2,356.97,0, 77, 0, 78, 0, 89, 44, 0, 0, 33, 50, 34, 27, 61, 28, 42, 0, 38, 57, 0, 73, 30, 42, 50, 80, 0, 67,{c5.2xlarge=0; c5.xlarge=77; c5a.2xlarge=0; c5a.xlarge=78; d3.2xlarge=0; d3.xlarge=89; i3.2xlarge=44; i3.large=0; i3.xlarge=0; m5.2xlarge=33; m5.large=50; m5.xlarge=34; m5a.2xlarge=27; m5a.large=61; m5a.xlarge=28; m5zn.2xlarge=42; m5zn.large=0; m5zn.xlarge=38; r5.2xlarge=57; r5.large=0; r5.xlarge=73; r5a.2xlarge=30; r5a.large=42; r5a.xlarge=50; z1d.2xlarge=80; z1d.large=0; z1d.xlarge=67},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,37,RESHIV3,356.97,0, 74, 0, 74, 0, 90, 49, 0, 0, 34, 53, 41, 30, 50, 25, 43, 0, 44, 63, 0, 81, 33, 45, 37, 66, 0, 68,{c5.2xlarge=0; c5.xlarge=74; c5a.2xlarge=0; c5a.xlarge=74; d3.2xlarge=0; d3.xlarge=90; i3.2xlarge=49; i3.large=0; i3.xlarge=0; m5.2xlarge=34; m5.large=53; m5.xlarge=41; m5a.2xlarge=30; m5a.large=50; m5a.xlarge=25; m5zn.2xlarge=43; m5zn.large=0; m5zn.xlarge=44; r5.2xlarge=63; r5.large=0; r5.xlarge=81; r5a.2xlarge=33; r5a.large=45; r5a.xlarge=37; z1d.2xlarge=66; z1d.large=0; z1d.xlarge=68},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,37,RESHIMAX,356.97,0, 73, 0, 85, 0, 93, 28, 0, 0, 35, 60, 38, 30, 53, 30, 49, 0, 46, 53, 0, 76, 23, 51, 44, 72, 0, 61,{c5.2xlarge=0; c5.xlarge=73; c5a.2xlarge=0; c5a.xlarge=85; d3.2xlarge=0; d3.xlarge=93; i3.2xlarge=28; i3.large=0; i3.xlarge=0; m5.2xlarge=35; m5.large=60; m5.xlarge=38; m5a.2xlarge=30; m5a.large=53; m5a.xlarge=30; m5zn.2xlarge=49; m5zn.large=0; m5zn.xlarge=46; r5.2xlarge=53; r5.large=0; r5.xlarge=76; r5a.2xlarge=23; r5a.large=51; r5a.xlarge=44; z1d.2xlarge=72; z1d.large=0; z1d.xlarge=61},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,37,RESHIFCFS,356.97,0, 75, 0, 77, 0, 84, 46, 0, 0, 36, 62, 31, 28, 44, 30, 47, 0, 45, 63, 0, 61, 32, 46, 39, 77, 0, 77,{c5.2xlarge=0; c5.xlarge=75; c5a.2xlarge=0; c5a.xlarge=77; d3.2xlarge=0; d3.xlarge=84; i3.2xlarge=46; i3.large=0; i3.xlarge=0; m5.2xlarge=36; m5.large=62; m5.xlarge=31; m5a.2xlarge=28; m5a.large=44; m5a.xlarge=30; m5zn.2xlarge=47; m5zn.large=0; m5zn.xlarge=45; r5.2xlarge=63; r5.large=0; r5.xlarge=61; r5a.2xlarge=32; r5a.large=46; r5a.xlarge=39; z1d.2xlarge=77; z1d.large=0; z1d.xlarge=77},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,38,MINMIN,356.97,171, 0, 0, 0, 3, 61, 130, 44, 81, 44, 40, 114, 7, 0, 0, 0, 1, 71, 0, 8, 0, 90, 60, 14, 0, 0, 61,{c5.2xlarge=171; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=61; i3.2xlarge=130; i3.large=44; i3.xlarge=81; m5.2xlarge=44; m5.large=40; m5.xlarge=114; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=71; r5.2xlarge=0; r5.large=8; r5.xlarge=0; r5a.2xlarge=90; r5a.large=60; r5a.xlarge=14; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=61},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=2; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,38,MAXMIN,356.97,171, 0, 0, 0, 3, 61, 130, 44, 81, 44, 40, 114, 5, 0, 0, 0, 1, 71, 0, 8, 0, 90, 60, 16, 0, 0, 61,{c5.2xlarge=171; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=61; i3.2xlarge=130; i3.large=44; i3.xlarge=81; m5.2xlarge=44; m5.large=40; m5.xlarge=114; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=71; r5.2xlarge=0; r5.large=8; r5.xlarge=0; r5a.2xlarge=90; r5a.large=60; r5a.xlarge=16; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=61},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=2; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
viralrecon,normal,0.0,40,38,MCT,356.97,171, 0, 0, 0, 3, 61, 132, 44, 81, 44, 40, 114, 5, 0, 0, 0, 1, 71, 0, 8, 0, 90, 60, 14, 0, 0, 61,{c5.2xlarge=171; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=61; i3.2xlarge=132; i3.large=44; i3.xlarge=81; m5.2xlarge=44; m5.large=40; m5.xlarge=114; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=71; r5.2xlarge=0; r5.large=8; r5.xlarge=0; r5a.2xlarge=90; r5a.large=60; r5a.xlarge=14; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=61},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=2; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=2}
