Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.2,40,0,MINMIN,356.97,0, 50, 76, 45, 77, 44, 27, 26, 0, 47, 23, 70, 50, 0, 53, 64, 0, 24, 0, 36, 51, 83, 76, 57, 0, 0, 21,{c5.2xlarge=0; c5.xlarge=50; c5a.2xlarge=76; c5a.xlarge=45; d3.2xlarge=77; d3.xlarge=44; i3.2xlarge=27; i3.large=26; i3.xlarge=0; m5.2xlarge=47; m5.large=23; m5.xlarge=70; m5a.2xlarge=50; m5a.large=0; m5a.xlarge=53; m5zn.2xlarge=64; m5zn.large=0; m5zn.xlarge=24; r5.2xlarge=0; r5.large=36; r5.xlarge=51; r5a.2xlarge=83; r5a.large=76; r5a.xlarge=57; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=21},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.2,40,13,RESHIV3,356.97,98, 92, 68, 0, 31, 0, 0, 43, 44, 35, 0, 44, 0, 26, 40, 43, 0, 82, 53, 0, 55, 0, 31, 41, 66, 50, 58,{c5.2xlarge=98; c5.xlarge=92; c5a.2xlarge=68; c5a.xlarge=0; d3.2xlarge=31; d3.xlarge=0; i3.2xlarge=0; i3.large=43; i3.xlarge=44; m5.2xlarge=35; m5.large=0; m5.xlarge=44; m5a.2xlarge=0; m5a.large=26; m5a.xlarge=40; m5zn.2xlarge=43; m5zn.large=0; m5zn.xlarge=82; r5.2xlarge=53; r5.large=0; r5.xlarge=55; r5a.2xlarge=0; r5a.large=31; r5a.xlarge=41; z1d.2xlarge=66; z1d.large=50; z1d.xlarge=58},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.2,40,13,RESHIMAX,356.97,91, 89, 73, 0, 30, 0, 0, 49, 52, 28, 0, 63, 0, 31, 44, 48, 0, 67, 51, 0, 55, 0, 24, 39, 54, 46, 66,{c5.2xlarge=91; c5.xlarge=89; c5a.2xlarge=73; c5a.xlarge=0; d3.2xlarge=30; d3.xlarge=0; i3.2xlarge=0; i3.large=49; i3.xlarge=52; m5.2xlarge=28; m5.large=0; m5.xlarge=63; m5a.2xlarge=0; m5a.large=31; m5a.xlarge=44; m5zn.2xlarge=48; m5zn.large=0; m5zn.xlarge=67; r5.2xlarge=51; r5.large=0; r5.xlarge=55; r5a.2xlarge=0; r5a.large=24; r5a.xlarge=39; z1d.2xlarge=54; z1d.large=46; z1d.xlarge=66},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.2,40,13,RESHIFCFS,356.97,88, 68, 64, 0, 37, 0, 0, 42, 40, 27, 0, 47, 0, 32, 37, 48, 0, 75, 51, 0, 49, 0, 34, 59, 85, 46, 71,{c5.2xlarge=88; c5.xlarge=68; c5a.2xlarge=64; c5a.xlarge=0; d3.2xlarge=37; d3.xlarge=0; i3.2xlarge=0; i3.large=42; i3.xlarge=40; m5.2xlarge=27; m5.large=0; m5.xlarge=47; m5a.2xlarge=0; m5a.large=32; m5a.xlarge=37; m5zn.2xlarge=48; m5zn.large=0; m5zn.xlarge=75; r5.2xlarge=51; r5.large=0; r5.xlarge=49; r5a.2xlarge=0; r5a.large=34; r5a.xlarge=59; z1d.2xlarge=85; z1d.large=46; z1d.xlarge=71},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.2,40,14,MINMIN,356.97,62, 32, 48, 0, 46, 0, 82, 52, 54, 22, 27, 36, 0, 24, 95, 25, 0, 28, 74, 55, 0, 53, 42, 66, 22, 26, 29,{c5.2xlarge=62; c5.xlarge=32; c5a.2xlarge=48; c5a.xlarge=0; d3.2xlarge=46; d3.xlarge=0; i3.2xlarge=82; i3.large=52; i3.xlarge=54; m5.2xlarge=22; m5.large=27; m5.xlarge=36; m5a.2xlarge=0; m5a.large=24; m5a.xlarge=95; m5zn.2xlarge=25; m5zn.large=0; m5zn.xlarge=28; r5.2xlarge=74; r5.large=55; r5.xlarge=0; r5a.2xlarge=53; r5a.large=42; r5a.xlarge=66; z1d.2xlarge=22; z1d.large=26; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.2,40,14,MAXMIN,356.97,49, 29, 38, 0, 51, 0, 79, 50, 51, 19, 24, 29, 0, 29, 111, 22, 0, 20, 75, 52, 0, 71, 52, 66, 31, 24, 28,{c5.2xlarge=49; c5.xlarge=29; c5a.2xlarge=38; c5a.xlarge=0; d3.2xlarge=51; d3.xlarge=0; i3.2xlarge=79; i3.large=50; i3.xlarge=51; m5.2xlarge=19; m5.large=24; m5.xlarge=29; m5a.2xlarge=0; m5a.large=29; m5a.xlarge=111; m5zn.2xlarge=22; m5zn.large=0; m5zn.xlarge=20; r5.2xlarge=75; r5.large=52; r5.xlarge=0; r5a.2xlarge=71; r5a.large=52; r5a.xlarge=66; z1d.2xlarge=31; z1d.large=24; z1d.xlarge=28},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.2,40,14,MCT,356.97,70, 21, 55, 0, 53, 0, 89, 64, 46, 26, 24, 23, 0, 24, 104, 21, 0, 19, 70, 45, 0, 75, 36, 65, 27, 23, 20,{c5.2xlarge=70; c5.xlarge=21; c5a.2xlarge=55; c5a.xlarge=0; d3.2xlarge=53; d3.xlarge=0; i3.2xlarge=89; i3.large=64; i3.xlarge=46; m5.2xlarge=26; m5.large=24; m5.xlarge=23; m5a.2xlarge=0; m5a.large=24; m5a.xlarge=104; m5zn.2xlarge=21; m5zn.large=0; m5zn.xlarge=19; r5.2xlarge=70; r5.large=45; r5.xlarge=0; r5a.2xlarge=75; r5a.large=36; r5a.xlarge=65; z1d.2xlarge=27; z1d.large=23; z1d.xlarge=20},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.2,40,14,ROUNDROBIN,356.97,144, 61, 54, 0, 61, 0, 154, 58, 0, 0, 1, 61, 0, 8, 77, 0, 0, 0, 104, 117, 0, 5, 3, 21, 61, 0, 10,{c5.2xlarge=144; c5.xlarge=61; c5a.2xlarge=54; c5a.xlarge=0; d3.2xlarge=61; d3.xlarge=0; i3.2xlarge=154; i3.large=58; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=61; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=77; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=104; r5.large=117; r5.xlarge=0; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=21; z1d.2xlarge=61; z1d.large=0; z1d.xlarge=10},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.2,40,14,STATIC,356.97,58, 16, 60, 0, 51, 0, 60, 40, 53, 27, 19, 27, 0, 26, 106, 20, 0, 25, 75, 49, 0, 74, 64, 64, 28, 29, 29,{c5.2xlarge=58; c5.xlarge=16; c5a.2xlarge=60; c5a.xlarge=0; d3.2xlarge=51; d3.xlarge=0; i3.2xlarge=60; i3.large=40; i3.xlarge=53; m5.2xlarge=27; m5.large=19; m5.xlarge=27; m5a.2xlarge=0; m5a.large=26; m5a.xlarge=106; m5zn.2xlarge=20; m5zn.large=0; m5zn.xlarge=25; r5.2xlarge=75; r5.large=49; r5.xlarge=0; r5a.2xlarge=74; r5a.large=64; r5a.xlarge=64; z1d.2xlarge=28; z1d.large=29; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.2,40,14,NOML,356.97,66, 45, 73, 0, 37, 0, 39, 32, 38, 34, 36, 42, 0, 36, 63, 41, 0, 45, 72, 46, 0, 37, 44, 56, 42, 37, 39,{c5.2xlarge=66; c5.xlarge=45; c5a.2xlarge=73; c5a.xlarge=0; d3.2xlarge=37; d3.xlarge=0; i3.2xlarge=39; i3.large=32; i3.xlarge=38; m5.2xlarge=34; m5.large=36; m5.xlarge=42; m5a.2xlarge=0; m5a.large=36; m5a.xlarge=63; m5zn.2xlarge=41; m5zn.large=0; m5zn.xlarge=45; r5.2xlarge=72; r5.large=46; r5.xlarge=0; r5a.2xlarge=37; r5a.large=44; r5a.xlarge=56; z1d.2xlarge=42; z1d.large=37; z1d.xlarge=39},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.2,40,14,CUSTOMCLUSTERNOML,356.97,61, 41, 54, 0, 72, 0, 82, 39, 48, 45, 28, 41, 0, 25, 48, 42, 0, 43, 64, 43, 0, 41, 32, 37, 36, 35, 43,{c5.2xlarge=61; c5.xlarge=41; c5a.2xlarge=54; c5a.xlarge=0; d3.2xlarge=72; d3.xlarge=0; i3.2xlarge=82; i3.large=39; i3.xlarge=48; m5.2xlarge=45; m5.large=28; m5.xlarge=41; m5a.2xlarge=0; m5a.large=25; m5a.xlarge=48; m5zn.2xlarge=42; m5zn.large=0; m5zn.xlarge=43; r5.2xlarge=64; r5.large=43; r5.xlarge=0; r5a.2xlarge=41; r5a.large=32; r5a.xlarge=37; z1d.2xlarge=36; z1d.large=35; z1d.xlarge=43},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.2,40,14,TEXTDISTANCE,356.97,56, 41, 62, 0, 55, 0, 55, 46, 35, 39, 39, 36, 0, 29, 48, 42, 0, 39, 60, 62, 0, 54, 49, 47, 34, 32, 40,{c5.2xlarge=56; c5.xlarge=41; c5a.2xlarge=62; c5a.xlarge=0; d3.2xlarge=55; d3.xlarge=0; i3.2xlarge=55; i3.large=46; i3.xlarge=35; m5.2xlarge=39; m5.large=39; m5.xlarge=36; m5a.2xlarge=0; m5a.large=29; m5a.xlarge=48; m5zn.2xlarge=42; m5zn.large=0; m5zn.xlarge=39; r5.2xlarge=60; r5.large=62; r5.xlarge=0; r5a.2xlarge=54; r5a.large=49; r5a.xlarge=47; z1d.2xlarge=34; z1d.large=32; z1d.xlarge=40},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.2,40,14,CRITICALPATH,356.97,68, 40, 66, 0, 56, 0, 34, 40, 36, 32, 39, 46, 0, 29, 51, 43, 0, 43, 62, 65, 0, 45, 39, 37, 35, 48, 46,{c5.2xlarge=68; c5.xlarge=40; c5a.2xlarge=66; c5a.xlarge=0; d3.2xlarge=56; d3.xlarge=0; i3.2xlarge=34; i3.large=40; i3.xlarge=36; m5.2xlarge=32; m5.large=39; m5.xlarge=46; m5a.2xlarge=0; m5a.large=29; m5a.xlarge=51; m5zn.2xlarge=43; m5zn.large=0; m5zn.xlarge=43; r5.2xlarge=62; r5.large=65; r5.xlarge=0; r5a.2xlarge=45; r5a.large=39; r5a.xlarge=37; z1d.2xlarge=35; z1d.large=48; z1d.xlarge=46},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.2,40,14,CRITICALPATHREVERSE,356.97,77, 42, 79, 0, 50, 0, 41, 34, 42, 33, 41, 38, 0, 29, 46, 37, 0, 42, 63, 57, 0, 39, 34, 42, 43, 50, 41,{c5.2xlarge=77; c5.xlarge=42; c5a.2xlarge=79; c5a.xlarge=0; d3.2xlarge=50; d3.xlarge=0; i3.2xlarge=41; i3.large=34; i3.xlarge=42; m5.2xlarge=33; m5.large=41; m5.xlarge=38; m5a.2xlarge=0; m5a.large=29; m5a.xlarge=46; m5zn.2xlarge=37; m5zn.large=0; m5zn.xlarge=42; r5.2xlarge=63; r5.large=57; r5.xlarge=0; r5a.2xlarge=39; r5a.large=34; r5a.xlarge=42; z1d.2xlarge=43; z1d.large=50; z1d.xlarge=41},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.2,40,14,RESHIV2,356.97,64, 41, 74, 0, 47, 0, 41, 42, 38, 32, 42, 39, 0, 30, 40, 43, 0, 46, 79, 63, 0, 35, 40, 35, 43, 46, 40,{c5.2xlarge=64; c5.xlarge=41; c5a.2xlarge=74; c5a.xlarge=0; d3.2xlarge=47; d3.xlarge=0; i3.2xlarge=41; i3.large=42; i3.xlarge=38; m5.2xlarge=32; m5.large=42; m5.xlarge=39; m5a.2xlarge=0; m5a.large=30; m5a.xlarge=40; m5zn.2xlarge=43; m5zn.large=0; m5zn.xlarge=46; r5.2xlarge=79; r5.large=63; r5.xlarge=0; r5a.2xlarge=35; r5a.large=40; r5a.xlarge=35; z1d.2xlarge=43; z1d.large=46; z1d.xlarge=40},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.2,40,14,RESHIV3,356.97,69, 40, 71, 0, 57, 0, 51, 40, 36, 29, 37, 34, 0, 31, 44, 43, 0, 40, 59, 67, 0, 41, 39, 38, 39, 51, 44,{c5.2xlarge=69; c5.xlarge=40; c5a.2xlarge=71; c5a.xlarge=0; d3.2xlarge=57; d3.xlarge=0; i3.2xlarge=51; i3.large=40; i3.xlarge=36; m5.2xlarge=29; m5.large=37; m5.xlarge=34; m5a.2xlarge=0; m5a.large=31; m5a.xlarge=44; m5zn.2xlarge=43; m5zn.large=0; m5zn.xlarge=40; r5.2xlarge=59; r5.large=67; r5.xlarge=0; r5a.2xlarge=41; r5a.large=39; r5a.xlarge=38; z1d.2xlarge=39; z1d.large=51; z1d.xlarge=44},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.2,40,14,RESHIMAX,356.97,69, 43, 65, 0, 55, 0, 39, 45, 42, 33, 39, 36, 0, 24, 45, 49, 0, 42, 66, 59, 0, 30, 50, 40, 41, 45, 43,{c5.2xlarge=69; c5.xlarge=43; c5a.2xlarge=65; c5a.xlarge=0; d3.2xlarge=55; d3.xlarge=0; i3.2xlarge=39; i3.large=45; i3.xlarge=42; m5.2xlarge=33; m5.large=39; m5.xlarge=36; m5a.2xlarge=0; m5a.large=24; m5a.xlarge=45; m5zn.2xlarge=49; m5zn.large=0; m5zn.xlarge=42; r5.2xlarge=66; r5.large=59; r5.xlarge=0; r5a.2xlarge=30; r5a.large=50; r5a.xlarge=40; z1d.2xlarge=41; z1d.large=45; z1d.xlarge=43},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.2,40,14,RESHIFCFS,356.97,74, 38, 68, 0, 54, 0, 37, 36, 37, 28, 35, 40, 0, 30, 41, 50, 0, 43, 59, 64, 0, 47, 44, 41, 39, 50, 45,{c5.2xlarge=74; c5.xlarge=38; c5a.2xlarge=68; c5a.xlarge=0; d3.2xlarge=54; d3.xlarge=0; i3.2xlarge=37; i3.large=36; i3.xlarge=37; m5.2xlarge=28; m5.large=35; m5.xlarge=40; m5a.2xlarge=0; m5a.large=30; m5a.xlarge=41; m5zn.2xlarge=50; m5zn.large=0; m5zn.xlarge=43; r5.2xlarge=59; r5.large=64; r5.xlarge=0; r5a.2xlarge=47; r5a.large=44; r5a.xlarge=41; z1d.2xlarge=39; z1d.large=50; z1d.xlarge=45},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.2,40,15,MINMIN,356.97,26, 0, 54, 55, 16, 80, 0, 25, 27, 0, 0, 54, 49, 14, 31, 56, 52, 25, 82, 16, 0, 0, 97, 74, 0, 167, 0,{c5.2xlarge=26; c5.xlarge=0; c5a.2xlarge=54; c5a.xlarge=55; d3.2xlarge=16; d3.xlarge=80; i3.2xlarge=0; i3.large=25; i3.xlarge=27; m5.2xlarge=0; m5.large=0; m5.xlarge=54; m5a.2xlarge=49; m5a.large=14; m5a.xlarge=31; m5zn.2xlarge=56; m5zn.large=52; m5zn.xlarge=25; r5.2xlarge=82; r5.large=16; r5.xlarge=0; r5a.2xlarge=0; r5a.large=97; r5a.xlarge=74; z1d.2xlarge=0; z1d.large=167; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
viralrecon,normal,0.2,40,15,MAXMIN,356.97,18, 0, 55, 51, 31, 80, 0, 23, 24, 0, 0, 55, 45, 24, 20, 45, 45, 21, 76, 28, 0, 0, 100, 83, 0, 176, 0,{c5.2xlarge=18; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=51; d3.2xlarge=31; d3.xlarge=80; i3.2xlarge=0; i3.large=23; i3.xlarge=24; m5.2xlarge=0; m5.large=0; m5.xlarge=55; m5a.2xlarge=45; m5a.large=24; m5a.xlarge=20; m5zn.2xlarge=45; m5zn.large=45; m5zn.xlarge=21; r5.2xlarge=76; r5.large=28; r5.xlarge=0; r5a.2xlarge=0; r5a.large=100; r5a.xlarge=83; z1d.2xlarge=0; z1d.large=176; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=0}
