Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.05,40,0,MINMIN,356.97,0, 47, 76, 57, 80, 55, 27, 18, 0, 55, 25, 63, 63, 0, 47, 75, 0, 24, 0, 21, 57, 62, 84, 48, 0, 0, 16,{c5.2xlarge=0; c5.xlarge=47; c5a.2xlarge=76; c5a.xlarge=57; d3.2xlarge=80; d3.xlarge=55; i3.2xlarge=27; i3.large=18; i3.xlarge=0; m5.2xlarge=55; m5.large=25; m5.xlarge=63; m5a.2xlarge=63; m5a.large=0; m5a.xlarge=47; m5zn.2xlarge=75; m5zn.large=0; m5zn.xlarge=24; r5.2xlarge=0; r5.large=21; r5.xlarge=57; r5a.2xlarge=62; r5a.large=84; r5a.xlarge=48; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=16},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.05,40,25,RESHIV3,356.97,88, 51, 40, 39, 30, 0, 32, 27, 0, 31, 26, 24, 39, 22, 35, 41, 98, 89, 36, 27, 34, 27, 0, 0, 0, 105, 59,{c5.2xlarge=88; c5.xlarge=51; c5a.2xlarge=40; c5a.xlarge=39; d3.2xlarge=30; d3.xlarge=0; i3.2xlarge=32; i3.large=27; i3.xlarge=0; m5.2xlarge=31; m5.large=26; m5.xlarge=24; m5a.2xlarge=39; m5a.large=22; m5a.xlarge=35; m5zn.2xlarge=41; m5zn.large=98; m5zn.xlarge=89; r5.2xlarge=36; r5.large=27; r5.xlarge=34; r5a.2xlarge=27; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=105; z1d.xlarge=59},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=3}
viralrecon,normal,0.05,40,25,RESHIMAX,356.97,73, 52, 41, 39, 25, 0, 29, 28, 0, 23, 27, 35, 38, 24, 40, 48, 96, 76, 43, 30, 29, 30, 0, 0, 0, 111, 63,{c5.2xlarge=73; c5.xlarge=52; c5a.2xlarge=41; c5a.xlarge=39; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=29; i3.large=28; i3.xlarge=0; m5.2xlarge=23; m5.large=27; m5.xlarge=35; m5a.2xlarge=38; m5a.large=24; m5a.xlarge=40; m5zn.2xlarge=48; m5zn.large=96; m5zn.xlarge=76; r5.2xlarge=43; r5.large=30; r5.xlarge=29; r5a.2xlarge=30; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=111; z1d.xlarge=63},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=3}
viralrecon,normal,0.05,40,25,RESHIFCFS,356.97,79, 48, 38, 45, 36, 0, 25, 25, 0, 32, 25, 28, 39, 28, 28, 50, 97, 78, 37, 28, 31, 33, 0, 0, 0, 102, 68,{c5.2xlarge=79; c5.xlarge=48; c5a.2xlarge=38; c5a.xlarge=45; d3.2xlarge=36; d3.xlarge=0; i3.2xlarge=25; i3.large=25; i3.xlarge=0; m5.2xlarge=32; m5.large=25; m5.xlarge=28; m5a.2xlarge=39; m5a.large=28; m5a.xlarge=28; m5zn.2xlarge=50; m5zn.large=97; m5zn.xlarge=78; r5.2xlarge=37; r5.large=28; r5.xlarge=31; r5a.2xlarge=33; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=102; z1d.xlarge=68},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=3}
viralrecon,normal,0.05,40,26,MINMIN,356.97,64, 61, 18, 0, 36, 71, 40, 19, 24, 51, 0, 49, 36, 49, 22, 0, 0, 100, 46, 37, 88, 69, 24, 0, 33, 33, 30,{c5.2xlarge=64; c5.xlarge=61; c5a.2xlarge=18; c5a.xlarge=0; d3.2xlarge=36; d3.xlarge=71; i3.2xlarge=40; i3.large=19; i3.xlarge=24; m5.2xlarge=51; m5.large=0; m5.xlarge=49; m5a.2xlarge=36; m5a.large=49; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=100; r5.2xlarge=46; r5.large=37; r5.xlarge=88; r5a.2xlarge=69; r5a.large=24; r5a.xlarge=0; z1d.2xlarge=33; z1d.large=33; z1d.xlarge=30},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.05,40,26,MAXMIN,356.97,60, 54, 35, 0, 37, 64, 40, 20, 24, 58, 0, 60, 37, 48, 21, 0, 0, 110, 31, 22, 90, 82, 17, 0, 29, 36, 25,{c5.2xlarge=60; c5.xlarge=54; c5a.2xlarge=35; c5a.xlarge=0; d3.2xlarge=37; d3.xlarge=64; i3.2xlarge=40; i3.large=20; i3.xlarge=24; m5.2xlarge=58; m5.large=0; m5.xlarge=60; m5a.2xlarge=37; m5a.large=48; m5a.xlarge=21; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=110; r5.2xlarge=31; r5.large=22; r5.xlarge=90; r5a.2xlarge=82; r5a.large=17; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=36; z1d.xlarge=25},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.05,40,26,MCT,356.97,61, 47, 23, 0, 33, 87, 46, 21, 12, 43, 0, 43, 37, 51, 22, 0, 0, 110, 47, 36, 87, 79, 29, 0, 30, 37, 19,{c5.2xlarge=61; c5.xlarge=47; c5a.2xlarge=23; c5a.xlarge=0; d3.2xlarge=33; d3.xlarge=87; i3.2xlarge=46; i3.large=21; i3.xlarge=12; m5.2xlarge=43; m5.large=0; m5.xlarge=43; m5a.2xlarge=37; m5a.large=51; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=110; r5.2xlarge=47; r5.large=36; r5.xlarge=87; r5a.2xlarge=79; r5a.large=29; r5a.xlarge=0; z1d.2xlarge=30; z1d.large=37; z1d.xlarge=19},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.05,40,26,ROUNDROBIN,356.97,71, 61, 44, 0, 61, 81, 0, 0, 0, 66, 0, 44, 0, 58, 14, 0, 0, 110, 0, 83, 61, 116, 0, 0, 61, 61, 8,{c5.2xlarge=71; c5.xlarge=61; c5a.2xlarge=44; c5a.xlarge=0; d3.2xlarge=61; d3.xlarge=81; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=66; m5.large=0; m5.xlarge=44; m5a.2xlarge=0; m5a.large=58; m5a.xlarge=14; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=110; r5.2xlarge=0; r5.large=83; r5.xlarge=61; r5a.2xlarge=116; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=61; z1d.large=61; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.05,40,26,STATIC,356.97,52, 59, 28, 0, 26, 74, 45, 26, 26, 48, 0, 47, 53, 42, 23, 0, 0, 102, 47, 23, 98, 83, 29, 0, 24, 21, 24,{c5.2xlarge=52; c5.xlarge=59; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=26; d3.xlarge=74; i3.2xlarge=45; i3.large=26; i3.xlarge=26; m5.2xlarge=48; m5.large=0; m5.xlarge=47; m5a.2xlarge=53; m5a.large=42; m5a.xlarge=23; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=102; r5.2xlarge=47; r5.large=23; r5.xlarge=98; r5a.2xlarge=83; r5a.large=29; r5a.xlarge=0; z1d.2xlarge=24; z1d.large=21; z1d.xlarge=24},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.05,40,26,NOML,356.97,74, 62, 47, 0, 25, 48, 39, 33, 24, 62, 0, 55, 40, 37, 27, 0, 0, 94, 49, 31, 70, 44, 31, 0, 32, 37, 39,{c5.2xlarge=74; c5.xlarge=62; c5a.2xlarge=47; c5a.xlarge=0; d3.2xlarge=25; d3.xlarge=48; i3.2xlarge=39; i3.large=33; i3.xlarge=24; m5.2xlarge=62; m5.large=0; m5.xlarge=55; m5a.2xlarge=40; m5a.large=37; m5a.xlarge=27; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=94; r5.2xlarge=49; r5.large=31; r5.xlarge=70; r5a.2xlarge=44; r5a.large=31; r5a.xlarge=0; z1d.2xlarge=32; z1d.large=37; z1d.xlarge=39},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.05,40,26,CUSTOMCLUSTERNOML,356.97,75, 61, 44, 0, 32, 76, 43, 28, 26, 45, 0, 58, 34, 39, 26, 0, 0, 107, 37, 21, 68, 41, 31, 0, 43, 27, 38,{c5.2xlarge=75; c5.xlarge=61; c5a.2xlarge=44; c5a.xlarge=0; d3.2xlarge=32; d3.xlarge=76; i3.2xlarge=43; i3.large=28; i3.xlarge=26; m5.2xlarge=45; m5.large=0; m5.xlarge=58; m5a.2xlarge=34; m5a.large=39; m5a.xlarge=26; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=107; r5.2xlarge=37; r5.large=21; r5.xlarge=68; r5a.2xlarge=41; r5a.large=31; r5a.xlarge=0; z1d.2xlarge=43; z1d.large=27; z1d.xlarge=38},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.05,40,26,TEXTDISTANCE,356.97,56, 59, 35, 0, 31, 66, 49, 31, 25, 70, 0, 67, 43, 39, 28, 0, 0, 85, 54, 35, 57, 39, 23, 0, 36, 28, 44,{c5.2xlarge=56; c5.xlarge=59; c5a.2xlarge=35; c5a.xlarge=0; d3.2xlarge=31; d3.xlarge=66; i3.2xlarge=49; i3.large=31; i3.xlarge=25; m5.2xlarge=70; m5.large=0; m5.xlarge=67; m5a.2xlarge=43; m5a.large=39; m5a.xlarge=28; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=85; r5.2xlarge=54; r5.large=35; r5.xlarge=57; r5a.2xlarge=39; r5a.large=23; r5a.xlarge=0; z1d.2xlarge=36; z1d.large=28; z1d.xlarge=44},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.05,40,26,CRITICALPATH,356.97,76, 70, 41, 0, 29, 77, 30, 28, 27, 41, 0, 59, 33, 43, 22, 0, 0, 101, 39, 36, 50, 34, 32, 0, 43, 46, 43,{c5.2xlarge=76; c5.xlarge=70; c5a.2xlarge=41; c5a.xlarge=0; d3.2xlarge=29; d3.xlarge=77; i3.2xlarge=30; i3.large=28; i3.xlarge=27; m5.2xlarge=41; m5.large=0; m5.xlarge=59; m5a.2xlarge=33; m5a.large=43; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=101; r5.2xlarge=39; r5.large=36; r5.xlarge=50; r5a.2xlarge=34; r5a.large=32; r5a.xlarge=0; z1d.2xlarge=43; z1d.large=46; z1d.xlarge=43},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.05,40,26,CRITICALPATHREVERSE,356.97,76, 71, 36, 0, 30, 86, 33, 28, 21, 38, 0, 58, 34, 40, 22, 0, 0, 107, 41, 29, 64, 33, 21, 0, 45, 51, 36,{c5.2xlarge=76; c5.xlarge=71; c5a.2xlarge=36; c5a.xlarge=0; d3.2xlarge=30; d3.xlarge=86; i3.2xlarge=33; i3.large=28; i3.xlarge=21; m5.2xlarge=38; m5.large=0; m5.xlarge=58; m5a.2xlarge=34; m5a.large=40; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=107; r5.2xlarge=41; r5.large=29; r5.xlarge=64; r5a.2xlarge=33; r5a.large=21; r5a.xlarge=0; z1d.2xlarge=45; z1d.large=51; z1d.xlarge=36},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.05,40,26,RESHIV2,356.97,79, 66, 39, 0, 30, 73, 36, 28, 23, 50, 0, 40, 33, 41, 22, 0, 0, 104, 40, 38, 58, 40, 28, 0, 42, 50, 40,{c5.2xlarge=79; c5.xlarge=66; c5a.2xlarge=39; c5a.xlarge=0; d3.2xlarge=30; d3.xlarge=73; i3.2xlarge=36; i3.large=28; i3.xlarge=23; m5.2xlarge=50; m5.large=0; m5.xlarge=40; m5a.2xlarge=33; m5a.large=41; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=104; r5.2xlarge=40; r5.large=38; r5.xlarge=58; r5a.2xlarge=40; r5a.large=28; r5a.xlarge=0; z1d.2xlarge=42; z1d.large=50; z1d.xlarge=40},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.05,40,26,RESHIV3,356.97,58, 71, 37, 0, 30, 79, 36, 24, 32, 40, 0, 53, 31, 34, 29, 0, 0, 101, 48, 33, 59, 36, 36, 0, 44, 43, 46,{c5.2xlarge=58; c5.xlarge=71; c5a.2xlarge=37; c5a.xlarge=0; d3.2xlarge=30; d3.xlarge=79; i3.2xlarge=36; i3.large=24; i3.xlarge=32; m5.2xlarge=40; m5.large=0; m5.xlarge=53; m5a.2xlarge=31; m5a.large=34; m5a.xlarge=29; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=101; r5.2xlarge=48; r5.large=33; r5.xlarge=59; r5a.2xlarge=36; r5a.large=36; r5a.xlarge=0; z1d.2xlarge=44; z1d.large=43; z1d.xlarge=46},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.05,40,26,RESHIMAX,356.97,69, 71, 48, 0, 32, 71, 34, 20, 27, 46, 0, 48, 41, 35, 27, 0, 0, 109, 44, 31, 55, 52, 24, 0, 36, 43, 37,{c5.2xlarge=69; c5.xlarge=71; c5a.2xlarge=48; c5a.xlarge=0; d3.2xlarge=32; d3.xlarge=71; i3.2xlarge=34; i3.large=20; i3.xlarge=27; m5.2xlarge=46; m5.large=0; m5.xlarge=48; m5a.2xlarge=41; m5a.large=35; m5a.xlarge=27; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=109; r5.2xlarge=44; r5.large=31; r5.xlarge=55; r5a.2xlarge=52; r5a.large=24; r5a.xlarge=0; z1d.2xlarge=36; z1d.large=43; z1d.xlarge=37},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.05,40,26,RESHIFCFS,356.97,84, 74, 39, 0, 27, 67, 34, 22, 25, 50, 0, 49, 36, 35, 26, 0, 0, 109, 41, 29, 64, 38, 26, 0, 38, 49, 38,{c5.2xlarge=84; c5.xlarge=74; c5a.2xlarge=39; c5a.xlarge=0; d3.2xlarge=27; d3.xlarge=67; i3.2xlarge=34; i3.large=22; i3.xlarge=25; m5.2xlarge=50; m5.large=0; m5.xlarge=49; m5a.2xlarge=36; m5a.large=35; m5a.xlarge=26; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=109; r5.2xlarge=41; r5.large=29; r5.xlarge=64; r5a.2xlarge=38; r5a.large=26; r5a.xlarge=0; z1d.2xlarge=38; z1d.large=49; z1d.xlarge=38},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.05,40,27,MINMIN,356.97,18, 16, 0, 53, 33, 104, 25, 53, 41, 56, 0, 22, 83, 0, 70, 31, 64, 59, 25, 120, 0, 0, 29, 22, 25, 25, 26,{c5.2xlarge=18; c5.xlarge=16; c5a.2xlarge=0; c5a.xlarge=53; d3.2xlarge=33; d3.xlarge=104; i3.2xlarge=25; i3.large=53; i3.xlarge=41; m5.2xlarge=56; m5.large=0; m5.xlarge=22; m5a.2xlarge=83; m5a.large=0; m5a.xlarge=70; m5zn.2xlarge=31; m5zn.large=64; m5zn.xlarge=59; r5.2xlarge=25; r5.large=120; r5.xlarge=0; r5a.2xlarge=0; r5a.large=29; r5a.xlarge=22; z1d.2xlarge=25; z1d.large=25; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.05,40,27,MAXMIN,356.97,20, 19, 0, 62, 34, 108, 38, 51, 42, 55, 0, 28, 83, 0, 69, 33, 50, 53, 23, 103, 0, 0, 35, 21, 20, 23, 30,{c5.2xlarge=20; c5.xlarge=19; c5a.2xlarge=0; c5a.xlarge=62; d3.2xlarge=34; d3.xlarge=108; i3.2xlarge=38; i3.large=51; i3.xlarge=42; m5.2xlarge=55; m5.large=0; m5.xlarge=28; m5a.2xlarge=83; m5a.large=0; m5a.xlarge=69; m5zn.2xlarge=33; m5zn.large=50; m5zn.xlarge=53; r5.2xlarge=23; r5.large=103; r5.xlarge=0; r5a.2xlarge=0; r5a.large=35; r5a.xlarge=21; z1d.2xlarge=20; z1d.large=23; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
